,Videos,Videotitel,Veröffentlichungszeitpunkt des Videos,Klicks auf Abspannelement,Klicks auf Infokartenteaser,Klicks auf Infokarte,Geteilte Inhalte,Kommentare hinzugefügt,„Mag ich“ und „Mag ich nicht“ im Vergleich (%),„Mag ich nicht“-Bewertungen,Likes,Verlorene Abonnenten,Gewonnene Abonnenten,Durchschnittliche Wiedergabedauer in Prozent (%),Im Feed angezeigt,Aufrufe,Wiedergabezeit (Stunden),Geschätzter Umsatz (EUR),Durchschnittliche Wiedergabedauer,Impressionen,Klickrate der Impressionen (%)
485,rnV6-mdETr8,"""Wir haben zwei Millionen leer stehende Wohnungen"" - Bauministerin zur Immobilienkrise  | ntv",2024-10-07,14.0,1.0,4.0,18.0,69.0,47.62,33.0,30.0,0.0,1.0,21.88,0.0,23557.0,206.1856,7.48,0:00:31,35337.0,6.68
486,ufPsIkSr8cY,Kein Asyl für zehn Kolumbianer: Heim droht Schließung wegen Pfleger-Abschiebung | ntv,2024-11-15,14.0,0.0,0.0,41.0,48.0,90.48,4.0,38.0,2.0,3.0,54.82,0.0,1476.0,22.4743,2.665,0:00:54,28279.0,3.54
487,3fY_Emp_WuQ,"""Frauen sind grundsätzlich die besseren Investoren"" | ntv Geldanlage-Check",2024-09-24,13.0,0.0,0.0,7.0,31.0,51.43,17.0,18.0,0.0,2.0,38.88,0.0,1075.0,24.4942,3.794,0:01:22,26973.0,1.89
488,CAf11Dcjf5w,Reich dank Promi-Enthüllung? Das steckt hinter der Abzocke | ntv #Faktenzeichen,2024-05-07,13.0,0.0,0.0,374.0,16.0,93.14,7.0,95.0,4.0,23.0,30.2,0.0,12082.0,915.1725,45.479,0:04:32,37580.0,10.81
489,VosPMSA1xhU,"FDP kämpft ums politische Überleben, Grüne legen zu | ntv Trendbarometer",2024-10-08,13.0,0.0,0.0,26.0,150.0,67.36,79.0,163.0,1.0,13.0,23.85,0.0,15617.0,1029.5838,45.273,0:03:57,216834.0,5.14
490,imuko1sIGEo,Anleger nicht zufrieden: Nvidia verdoppelt Gewinn fast und enttäuscht dennoch | ntv,2024-11-21,13.0,0.0,0.0,9.0,6.0,92.31,1.0,12.0,1.0,1.0,56.29,0.0,1487.0,26.0414,2.421,0:01:03,36980.0,2.81
492,0YIRm5isgyI,"AfD unter sich - ""Medienvertreter kurzerhand ausgeladen"" | ntv",2024-09-01,12.0,0.0,0.0,11.0,125.0,56.76,64.0,84.0,1.0,2.0,59.23,0.0,3646.0,91.776,3.83,0:01:30,123940.0,2.0
493,1y6VokLA5kA,"""Wir wollen heute regiert werden"" - DSGV-Präsident: Pessimismus als größtes Risiko | ntv",2024-09-08,12.0,1.0,0.0,4.0,20.0,69.57,7.0,16.0,0.0,1.0,28.88,0.0,1288.0,42.7744,1.956,0:01:59,34501.0,2.49
494,24Pi-YLAeS8,"""An Aktien führt kein Weg vorbei"" - Deutsche sind Spar-Weltmeister | ntv",2024-10-30,12.0,0.0,0.0,18.0,14.0,82.76,5.0,24.0,0.0,3.0,54.3,0.0,2119.0,45.7053,4.159,0:01:17,41778.0,2.81
495,GWFuTjnX5Hw,Wie Deepfake-Videos mit Promis in die Betrugsfalle locken | ntv Service,2024-10-08,12.0,0.0,0.0,16.0,20.0,85.37,6.0,35.0,0.0,0.0,26.42,0.0,4136.0,71.9361,4.015,0:01:02,28962.0,5.8
497,TeOIbc4857I,"""Ich zerstückele dich"": Athletin kommt nach Interview auf Taliban-Todesliste | ntv",2024-11-16,12.0,1.0,0.0,46.0,54.0,93.89,11.0,169.0,0.0,3.0,52.85,0.0,5466.0,133.2175,9.692,0:01:27,66322.0,4.95
498,W6J4S7n7XGU,Gardaland ist bunter als andere Freizeitparks | ntv Service,2024-09-02,12.0,1.0,0.0,34.0,12.0,85.42,7.0,41.0,1.0,7.0,36.07,0.0,3449.0,164.4708,6.178,0:02:51,46847.0,4.27
499,kHA2InQ9a6Q,"""Ich würde Schröder gerne zwei Billy-Regale spendieren""  | ntv #beisenherz",2024-11-05,12.0,3.0,0.0,18.0,42.0,55.75,50.0,63.0,1.0,9.0,26.0,0.0,7502.0,1297.0804,36.067,0:10:22,117877.0,4.19
500,DnQMaFfbkL4,Forderung nach Strafgebühr - TK-Chef: Deutsche gehen zu häufig zum Arzt | ntv,2024-11-15,11.0,0.0,0.0,55.0,74.0,59.49,32.0,47.0,0.0,2.0,66.88,0.0,3026.0,60.7114,6.138,0:01:12,90736.0,2.24
501,ELjvb_JpUQk,Smartphone weg - was man davor und danach tun kann | ntv Service,2024-11-01,10.0,1.0,0.0,73.0,12.0,94.29,6.0,99.0,0.0,1.0,52.12,0.0,2443.0,93.7355,4.835,0:02:18,40316.0,3.69
502,s5TfbNvipdM,"""Gehen davon aus, dass der Wahlkampf nicht fair wird""  - FDP-Fraktionsvize im Frühstart | ntv",2024-11-28,10.0,0.0,0.0,2.0,41.0,71.88,9.0,23.0,0.0,0.0,24.72,0.0,5099.0,153.0023,7.964,0:01:48,50898.0,3.98
503,aXAm8lbxQcQ,"Deutschland braucht ""einen Profi im Kanzleramt"": Anke Rehlinger (SPD) im Frühstart | ntv",2024-11-22,9.0,0.0,0.0,10.0,68.0,55.32,21.0,26.0,1.0,3.0,33.01,0.0,3002.0,123.8517,8.143,0:02:28,49451.0,4.68
504,hr_Ul2DbbKw,"""Trump schließt nicht aus, gar nicht erst aufzutreten"" - Beckmeier: Republikaner sind nervös  | ntv",2024-11-06,9.0,1.0,0.0,3.0,10.0,73.68,5.0,14.0,0.0,0.0,29.86,0.0,3111.0,88.5201,4.406,0:01:42,33206.0,6.93
505,72tNfZ63sO4,Was Einsteigerinnen über ETFs wissen sollten | ntv #GeldistFrauensache,2024-11-27,8.0,0.0,0.0,28.0,7.0,70.83,7.0,17.0,0.0,2.0,28.67,0.0,3289.0,40.5924,2.973,0:00:44,18523.0,3.56
506,F9Z6psodO3U,"Krisenstimmung in der Industrie - Fratzscher: ""Der Pessimismus ist im Augenblick zu groß"" | ntv",2024-11-26,8.0,0.0,0.0,21.0,53.0,54.55,25.0,30.0,2.0,3.0,21.65,0.0,8237.0,216.9848,10.677,0:01:34,41123.0,4.92
507,WU1u7GROLnQ,"Trump-Wähler und Respekt ""ist eine große Ironie"" - USA-Experte zu Republikanern  | ntv",2024-11-06,8.0,0.0,0.0,9.0,14.0,82.61,4.0,19.0,0.0,0.0,35.03,0.0,1917.0,63.4232,2.463,0:01:59,30899.0,4.57
508,r2MqbJPCk1A,"Jan van Aken im ntv Frühstart: ""700 Seiten Angela Merkel wären mir 690 zu viel"" | #ntv",2024-11-27,8.0,0.0,0.0,15.0,37.0,82.93,14.0,68.0,0.0,0.0,31.08,0.0,3743.0,139.2713,7.39,0:02:13,52062.0,3.83
509,2KWA8SKOaxw,"Trump-Enkelin schwärmt von ""normalem Großvater"" - 17-Jährige auf Parteitagsbühne  | ntv",2024-07-19,7.0,0.0,0.0,27.0,0.0,100.0,0.0,5.0,1.0,2.0,68.13,0.0,1080.0,13.8979,2.052,0:00:46,2066.0,27.44
510,578DTCMMzdU,Viele Deutsche füchten Gewalt-Aufruf bei Trump-Niederlage | ntv #Trendbarometer,2024-11-05,7.0,0.0,0.0,6.0,105.0,53.61,45.0,52.0,2.0,3.0,21.98,0.0,4072.0,223.7165,12.092,0:03:17,76152.0,3.17
511,6CHs5HMMdHI,Deutscher Braten deutlich teurer: Gänsefleisch von 2022 im Supermarkt - schmeckt das noch? | ntv,2024-11-15,7.0,0.0,0.0,15.0,15.0,90.48,2.0,19.0,0.0,3.0,55.4,0.0,2066.0,31.7958,3.218,0:00:55,46684.0,3.25
512,4SEVbM5rIZg,"""Nach dem Sommer geht's ums Ganze!"" - Augstein und Blome zu Wahlen und Demokratie | ntv Gegenverkehr",2024-08-02,6.0,1.0,0.0,2.0,0.0,100.0,0.0,7.0,0.0,7.0,55.37,0.0,517.0,18.1289,1.655,0:02:06,4022.0,9.17
513,KRIdnJ981Ag,"""Deutsche investieren für Black Friday sieben Stunden"" - Gute Deals oder Augenwischerei? | ntv",2024-11-27,6.0,0.0,0.0,5.0,6.0,100.0,0.0,5.0,0.0,0.0,37.52,0.0,874.0,20.4063,1.966,0:01:24,28040.0,2.16
515,T2ro10dmn9M,Das Einmaleins der Geldanlage | ntv,2024-11-20,6.0,0.0,0.0,21.0,6.0,91.84,4.0,45.0,0.0,2.0,40.76,1.0,2609.0,90.6928,6.684,0:02:05,48852.0,2.54
516,WbxMqzP46eQ,Mit Granaten beladen zum Ziel: Freiwillige bauen Hunderte Kamikaze-Drohnen für Ukraine | ntv,2024-06-06,6.0,0.0,0.0,4.0,0.0,100.0,0.0,-1.0,0.0,0.0,51.09,0.0,337.0,6.5038,0.422,0:01:09,2487.0,8.6
517,es5ed0HhXu4,Angespültes Strandgut: Wie über Bord gegangene Container die Weltmeere bedrohen | ntv,2024-11-22,6.0,0.0,0.0,3.0,7.0,92.11,3.0,35.0,1.0,1.0,36.75,0.0,3067.0,70.764,4.807,0:01:23,66763.0,2.35
518,ibRNKV4k8O8,"Statue von Trump in Sex-Pose ""trifft einen Nerv"" - Kunst provoziert Chaos in New York  | ntv",2024-11-06,6.0,2.0,0.0,183.0,22.0,63.79,21.0,37.0,0.0,4.0,21.41,0.0,6456.0,169.3001,10.61,0:01:34,23946.0,9.08
519,lelw0UJUleU,"E-Auto-Branche als Warnung - Fratzscher mahnt: ""Klimaschutz schützt Wohlstand"" | ntv Klimalabor",2024-11-08,6.0,0.0,0.0,10.0,29.0,48.57,18.0,17.0,0.0,1.0,48.55,0.0,1100.0,16.0211,1.134,0:00:52,34441.0,2.13
520,saQA1U6XaNg,"""Werden noch sehr, sehr bullische Zeiten erleben"" | ntv Geldanlage-Check",2024-11-28,6.0,0.0,0.0,12.0,5.0,95.59,3.0,65.0,0.0,11.0,19.69,0.0,10130.0,283.0575,12.213,0:01:40,54557.0,5.11
522,242pjZqqoa8,"Weihnachten mit Blome und Augstein: ""Das ist das Traurigste, was ich je von Ihnen gehört habe"" | ntv",2024-10-25,5.0,1.0,0.0,3.0,1.0,88.89,1.0,8.0,0.0,5.0,60.25,0.0,801.0,29.3604,2.27,0:02:11,4856.0,12.36
523,42DWfnkKh58,"""Geld ist auf dem Planeten eigentlich genug vorhanden"": Steffie Lemke (Grüne) im Frühstart | ntv",2024-11-21,5.0,0.0,0.0,27.0,150.0,30.67,113.0,50.0,5.0,4.0,29.62,0.0,4547.0,151.153,13.467,0:01:59,159938.0,1.53
524,IXnnhMEYcIE,"Deutschland ist ""de facto Angriffsort für Putin"": Grünen-Vorsitzende Brantner im Frühstart | ntv",2024-11-20,5.0,0.0,0.0,23.0,116.0,54.84,42.0,51.0,1.0,3.0,35.37,0.0,3138.0,132.269,5.511,0:02:31,40408.0,5.55
527,2anwxITEjjg,"Zu Besuch in Denim City: ""Made in Kojima"" - edle Jeans von Hand hergestellt | ntv",2024-11-17,4.0,0.0,0.0,10.0,4.0,88.89,4.0,32.0,2.0,1.0,31.92,0.0,1818.0,33.6928,2.788,0:01:06,40432.0,2.31
528,4B8SQvwHni4,"Weber: ""Es braucht nur ein Idiot eine Rakete abzufeuern"" - Wackeliger Frieden mit Libanon | ntv",2024-11-28,4.0,2.0,0.0,5.0,20.0,86.67,6.0,39.0,1.0,3.0,32.35,0.0,3075.0,63.5504,6.516,0:01:14,69049.0,3.09
529,BLq1PZh2Qts,Wohin mit dem ganzen Laub aus dem Garten? | ntv Service,2024-11-20,4.0,1.0,0.0,11.0,15.0,75.0,4.0,12.0,1.0,3.0,27.48,0.0,3838.0,91.7044,5.64,0:01:26,47361.0,2.37
531,Iu_HkciTi1Q,"Das sind 2024 bis jetzt die Gewinner und Verlierer an den Börsen: SAP,  Gold, Bitcoin, Kakao! | ntv",2024-11-29,4.0,1.0,0.0,7.0,7.0,100.0,0.0,28.0,1.0,1.0,43.7,0.0,1232.0,17.945,1.934,0:00:52,37840.0,2.04
533,Y9-5pWnOXaY,Bergwerk läuft mit Wasser voll: In Asse-Atommülllager steigt Angst vor Zwischenfall | ntv,2024-05-24,4.0,0.0,0.0,3.0,0.0,100.0,0.0,2.0,0.0,0.0,65.65,0.0,252.0,4.8709,0.403,0:01:09,2352.0,8.29
534,abU17dU0tBM,"Gewalt gegen Frauen - ""Frage ist: Was sollten Männer tun"" | ntv",2024-11-25,4.0,0.0,0.0,38.0,180.0,37.33,94.0,56.0,1.0,6.0,32.12,0.0,6339.0,157.2277,17.773,0:01:29,419287.0,0.95
535,qf6bWC62Zoc,"""60-70 Prozent der Jobs im Jahr 2040 kennen wir nicht"" - Zukunftsforscher Dettling | ntv",2024-11-27,4.0,0.0,0.0,23.0,10.0,70.37,8.0,19.0,1.0,2.0,29.7,0.0,3030.0,80.5023,5.278,0:01:35,33471.0,3.88
538,Ear8kLp4-2c,"Argumente gegen Taurus ""gibt es seit Monaten nicht mehr"" - FDP-Politiker Faber im Frühstart | ntv",2024-10-31,3.0,0.0,0.0,1.0,9.0,82.61,4.0,19.0,0.0,0.0,43.02,0.0,456.0,20.8183,0.945,0:02:44,10551.0,2.88
539,FSNh-YOfmJc,"Digitales Bezahlen: Einfacher, günstiger, sicherer? | ntv",2024-11-13,3.0,0.0,0.0,12.0,13.0,72.73,6.0,16.0,1.0,1.0,28.12,0.0,936.0,38.8953,2.692,0:02:29,27330.0,2.16
540,PYd3nBlQZOI,Maßmöbel aus dem Netz - das sind die besten Onlineshops | ntv Service,2024-11-16,3.0,0.0,0.0,22.0,5.0,93.94,2.0,31.0,1.0,2.0,34.19,0.0,1622.0,39.7487,3.772,0:01:28,49531.0,2.1
541,WNRIOQRdFCk,China rüstet Roboterhund für Kampfoperationen mit Maschinengewehr auf | ntv,2024-05-30,3.0,0.0,0.0,19.0,0.0,,0.0,0.0,0.0,0.0,54.1,0.0,827.0,10.8131,1.275,0:00:47,2201.0,13.22
542,XiWDT35Crxo,Bitcoin-Messe: Goldgräberstimmung nach Trump-Rede - USA sollen Krypto-Nation werden | ntv,2024-07-29,3.0,0.0,0.0,30.0,1.0,100.0,0.0,5.0,0.0,1.0,59.01,0.0,640.0,11.9602,1.192,0:01:07,5253.0,9.29
543,_gWvK-qQ-ks,"Stuttgart21-Start erst 2026? Wann ist ""Deutschlands dümmste Großbaustelle"" fertig? | ntv",2024-04-12,3.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,62.36,0.0,386.0,6.5531,0.75,0:01:01,4289.0,6.78
544,b352sN63G5k,Hechtsprung aus heiterem Himmel - Angeklagter greift Richterin an | ntv,2024-01-04,3.0,0.0,0.0,6.0,0.0,100.0,0.0,1.0,0.0,0.0,56.83,0.0,192.0,4.4251,0.392,0:01:22,879.0,16.27
546,sMx7p41L0eA,"Technik, Reichweite, Schleich-Flug - Was kann Taurus, das Storm Shadow nicht kann? | ntv",2024-01-25,3.0,0.0,0.0,1.0,0.0,50.0,2.0,2.0,0.0,1.0,48.58,0.0,1069.0,41.5456,3.21,0:02:19,7629.0,7.13
547,v1zxksbljTw,"Wegen Trump-Witz von RBB gefeuert: El Hotzo: Ich wurde ""nach oben gecancelt"" | ntv #Faktenzeichen",2024-11-28,3.0,1.0,0.0,8.0,41.0,64.95,34.0,63.0,0.0,1.0,9.65,0.0,14474.0,253.8248,14.803,0:01:03,26579.0,5.31
550, -WDoA1RqMEU,Biontech will ab 2026 Lungenkrebs-Impfung verkaufen - Testphase angelaufen  | ntv,2024-08-27,2.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,66.15,0.0,198.0,2.9836,0.274,0:00:54,1519.0,9.61
551,1alnWpLxRYg,"""Wir brauchen Migration in Thüringen"" - Katja Wolf (BSW) | ntv",2024-08-28,2.0,0.0,0.0,3.0,2.0,75.0,1.0,3.0,0.0,0.0,51.8,0.0,283.0,4.9682,2.316,0:01:03,3088.0,6.67
552,5fjt8WutLzw,"Versand, Preis, Service: Welcher Paketdienst ist der Beste? | ntv Service",2024-11-27,2.0,0.0,0.0,6.0,8.0,73.33,4.0,11.0,0.0,0.0,41.41,0.0,504.0,14.8985,0.977,0:01:46,22836.0,1.15
553,7Nt88d7zw8k,Mietenwahnsinn: Wenn Todesanzeigen bei der Wohnungssuche helfen sollen | ntv,2024-06-06,2.0,0.0,0.0,5.0,5.0,96.77,1.0,30.0,1.0,9.0,35.28,0.0,3381.0,441.2801,18.913,0:07:49,50209.0,4.53
554,BrEEMYvfAys,Anschlag in Konzerthalle bei Moskau - Videos zeigen dutzende Tote und Verletzte | ntv,2024-03-23,2.0,0.0,0.0,4.0,6.0,100.0,0.0,-3.0,0.0,0.0,41.67,0.0,521.0,7.4776,0.013,0:00:51,2565.0,15.05
555,BwXoodtRy9E,"""Ich hatte schon viele Würstchen"" - Heidi Klum plaudert ungeniert intime Sex-Details aus | ntv",2024-02-01,2.0,0.0,0.0,0.0,0.0,66.67,1.0,2.0,0.0,0.0,57.37,0.0,396.0,7.8247,0.663,0:01:11,2168.0,8.9
556,DMdlQr4GxRU,Mareile Höppner: Dickpics sind ein Riesenthema | ntv,2024-04-10,2.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0,0.0,0.0,44.78,0.0,989.0,8.9809,0.079,0:00:32,9454.0,7.41
557,D_6nfIlYO0E,"Dirk Wiese im ntv Frühstart: Auch GroKo als Dreierkonstellation ""nicht immer einfach"" | ntv",2024-11-13,2.0,0.0,0.0,12.0,33.0,60.0,16.0,24.0,0.0,0.0,32.34,0.0,1683.0,63.0429,2.817,0:02:14,60488.0,1.9
558,EC4NGpn0UDI,"Eingesperrt und in ""Todesangst"": Passagiere schmoren bei 50 Grad in Türkei-Flieger | ntv",2024-06-10,2.0,0.0,0.0,1.0,0.0,100.0,0.0,3.0,0.0,0.0,44.82,0.0,209.0,2.2899,,0:00:39,2501.0,5.92
559,FA4VxfzjdVs,"Umstrittene Rede: Mützenich mahnt im Bundestag: Atom-Pläne ""sollten uns aufhorchen lassen"" | ntv",2024-03-14,2.0,0.0,0.0,4.0,5.0,,0.0,0.0,0.0,0.0,26.57,0.0,359.0,19.1867,1.845,0:03:12,2208.0,8.97
560,FjG8shROrDE,Das verschenken die Deutschen am häufigsten - Weihnachtszeit steht vor der Tür  | ntv,2024-11-28,2.0,0.0,0.0,6.0,4.0,100.0,0.0,2.0,0.0,1.0,50.9,0.0,330.0,5.0859,0.515,0:00:55,9844.0,1.81
561,IobNOoCitQU,Arrow 3 stoppt Raketen außerhalb der Erdatmosphäre - So funktioniert Israels Abwehrsystem | ntv,2024-04-14,2.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,1.0,69.18,0.0,213.0,4.7888,0.388,0:01:20,661.0,9.08
562,KxfrFuvsKMU,Boom und Ausverkauf im Paradies: Hype um Sansibar nimmt bizarre Ausmaße an | ntv,2024-07-21,2.0,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,62.01,0.0,534.0,24.4675,1.315,0:02:44,2458.0,11.39
564,NZSTHJBOfJU,"""Abschottung gegenüber AfD ist politisch gescheitert"" - Katja Wolf, BSW-Spitzenkandidatin Thüringen",2024-08-08,2.0,0.0,0.0,0.0,0.0,33.33,-2.0,-1.0,0.0,0.0,24.26,0.0,195.0,5.9797,0.33,0:01:50,2477.0,4.93
567,SjKdZiiJPfs,Schlappe für Ampel in Karlsruhe - So sieht das neue Wahlrecht nach dem Urteil aus | ntv,2024-07-30,2.0,2.0,0.0,13.0,0.0,50.0,1.0,1.0,0.0,1.0,74.88,0.0,569.0,14.5564,1.536,0:01:32,3282.0,11.97
568,TCUslfJjHAs,Schockmoment bei Straßenblockade - Auto fährt Klimaaktivisten in Linz an  | ntv,2024-08-01,2.0,1.0,0.0,3.0,0.0,100.0,0.0,5.0,0.0,0.0,55.18,0.0,552.0,9.7304,0.721,0:01:03,2252.0,17.94
569,UV-8GbkW9jQ,Verdreckte Sneaker wieder sauber bekommen - so klappt's | ntv Service,2024-11-21,2.0,0.0,0.0,9.0,7.0,94.44,1.0,17.0,0.0,2.0,40.06,0.0,941.0,36.7567,2.105,0:02:20,33668.0,1.95
570,WrtzFVv8IC4,"Designierter Grünen-Chef verbreitet ""leichten Pocher-Vibe"" | ntv #beisenherz",2024-10-16,2.0,0.0,0.0,2.0,2.0,75.0,1.0,3.0,0.0,3.0,23.33,0.0,557.0,91.5224,3.231,0:09:51,5360.0,5.76
571,YkRKE67No2s,"Schmidt-Denker: ""Zweifel an Faesers Kompetenz wachsen - auch in Ampel"" | ntv",2024-08-15,2.0,0.0,0.0,0.0,1.0,60.0,-4.0,-6.0,0.0,0.0,52.42,0.0,105.0,1.6512,0.199,0:00:56,3122.0,2.59
573,_g2gsCv7u0A,"""Werden alles wegfegen"" - TV-Propagandist droht deutschen Städten mit Vernichtung | ntv",2024-06-05,2.0,0.0,0.0,21.0,5.0,100.0,0.0,2.0,1.0,2.0,57.23,0.0,477.0,11.1475,0.861,0:01:24,3653.0,7.88
574,bzb2IPbmrbc,Diese Folgen hätte ein Sieg Trumps für Europa - Banger Blick auf US-Wahlkampf | ntv,2024-07-03,2.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,59.23,0.0,45.0,0.9994,0.074,0:01:19,363.0,7.99
575,dE7TUv6G_Jo,"700.000 Tote und Verwundete - Umbach: ""Russische Verluste sind höher als gedacht"" | ntv",2024-07-10,2.0,0.0,0.0,0.0,1.0,66.67,-1.0,-2.0,0.0,0.0,36.45,0.0,280.0,8.6459,0.617,0:01:51,2246.0,6.95
576,gkPDL0oIzm4,So sind Radfahrer in dunkler Jahreszeit sicher unterwegs | ntv Service,2024-11-23,2.0,0.0,0.0,16.0,16.0,82.22,8.0,37.0,0.0,0.0,31.0,0.0,1836.0,44.7424,4.188,0:01:27,51404.0,2.01
577,hFiKWFEGU78,Die wichtigsten Erste-Hilfe-Maßnahmen im Überblick | ntv Service,2024-11-16,2.0,0.0,0.0,23.0,6.0,95.83,2.0,46.0,0.0,1.0,27.87,0.0,1277.0,37.2719,2.914,0:01:45,48556.0,1.71
580,lOfhUk4-7Qs,"""Hoffe, dass ich's überlebe"": Ostwestfale verwandelt eigenes Haus in Geisterbahn | ntv",2024-10-29,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,55.77,0.0,250.0,2.9823,0.25,0:00:42,4302.0,3.84
584,p057LdU9Tqk,Hunderttausende Tote befürchtet: Japan erwartet Mega-Beben - das sind die Gründe | ntv,2024-08-16,2.0,0.0,0.0,4.0,0.0,100.0,0.0,1.0,0.0,0.0,44.46,0.0,860.0,17.4171,2.111,0:01:12,6953.0,5.26
588,sAejjrN46Qc,Longevity-Hype: Wie realistisch ist ewige Jugend? | ntv,2024-11-13,2.0,0.0,0.0,6.0,13.0,52.94,8.0,9.0,0.0,0.0,25.43,0.0,635.0,26.6446,2.347,0:02:31,19194.0,2.09
589,tG_yG8dAZUU,"Wie ein russischer Überfall auf das Baltikum laufen könnte: Hauptstädte, Ostsee, Achillesferse | ntv",2024-07-06,2.0,2.0,0.0,5.0,0.0,100.0,0.0,-1.0,0.0,0.0,63.35,0.0,155.0,6.8729,0.356,0:02:39,1541.0,5.78
590,v6YYQpEX6Ys,KI soll ganze Kampfdrohnen-Schwärme steuern - Ukraine entwickelt neue Software | ntv,2024-07-19,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,52.88,0.0,278.0,5.5941,0.423,0:01:12,1919.0,7.56
591,vDwxWijp73o,Himmel füllte sich mit Gleitbomben - Verteidiger nennen Gründe für den Fall von Awdijiwka  | ntv,2024-03-11,2.0,0.0,0.0,0.0,1.0,100.0,0.0,-1.0,0.0,0.0,50.41,0.0,114.0,2.4903,0.169,0:01:18,1073.0,7.08
593,yImyEpr1ipc,Erdbeben erschüttert Russland - dann brechen Vulkane aus | ntv,2024-08-19,2.0,0.0,0.0,1.0,0.0,100.0,0.0,-5.0,0.0,1.0,43.67,0.0,312.0,4.504,0.366,0:00:51,4331.0,4.73
594, -LcmQyWTJq8,Auftritt von Putins Töchtern heizt Nachfolgegerüchte an  | ntv,2024-06-07,1.0,0.0,0.0,0.0,0.0,75.0,-1.0,-3.0,0.0,0.0,58.2,0.0,145.0,2.0865,0.181,0:00:51,1448.0,6.35
596,0RtZishnmak,"""Werden in drei, vier Jahren vom BSW nichts mehr hören"" -  Linker van Aken im Frühstart | ntv",2024-08-28,1.0,0.0,0.0,3.0,2.0,133.33,-1.0,4.0,0.0,1.0,39.76,0.0,112.0,5.7272,0.239,0:03:04,1487.0,4.84
598,1r8spQqt0eQ,"""Wäre Prestigeverlust"" - Reisner: F16 könnten noch vor Einsatz zerstört werden | ntv",2024-07-09,1.0,0.0,0.0,0.0,0.0,100.0,0.0,-5.0,0.0,0.0,28.73,0.0,112.0,3.5396,0.2,0:01:53,6397.0,1.06
599,2UCh0aC1UZo,Vogelgrippe-Ausbruch - Milchproben in Bad Bentheim aber bisher frei von H5N1 | ntv,2024-07-12,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,46.68,0.0,35.0,0.5491,0.042,0:00:56,706.0,2.41
603,59htWOkRmFk,Freigelassene kehren heim - Putin umarmt demonstrativ befreiten Tiergarten-Mörder | ntv,2024-08-02,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.23,0.0,32.0,0.6786,0.029,0:01:16,544.0,4.96
606,7iVVMjqlnyw,Spektakuläre Bilder: Drohnen filmen Sprengung von AKW-Kühltürmen aus der Luft | ntv,2024-08-19,1.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,41.3,0.0,91.0,1.3468,0.167,0:00:53,1364.0,5.21
607,B3LBepsyUnk,"""Sie sind eine Mimose"" - Kanzler Scholz schießt im Bundestag laut gegen Merz zurück | ntv",2024-01-31,1.0,0.0,1.0,11.0,0.0,100.0,0.0,5.0,0.0,1.0,38.1,0.0,414.0,17.7439,1.465,0:02:34,4993.0,5.03
608,Bq5Gf6duxp0,BSW-Vorsitzende verteidigt Boykott der Selenskyj-Rede - Mohamed Ali im Frühstart  | ntv,2024-06-12,1.0,0.0,0.0,1.0,5.0,120.0,1.0,-6.0,0.0,0.0,24.04,0.0,88.0,2.7328,0.145,0:01:51,2260.0,2.48
609,CoHR23PWsqg,Sommerurlaub 2025 - wann ist bester Buchungszeitpunkt? - Tipps vom Reiseexperten  | ntv,2024-10-11,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,73.95,0.0,150.0,2.4959,0.406,0:00:59,1494.0,7.16
611,DgXUDzMTzuk,Scharfschütze sah Attentäter 20 Minuten vorher auf Dach - Details zu Trump-Mordversuch | ntv,2024-07-19,1.0,0.0,0.0,4.0,0.0,,-1.0,1.0,0.0,0.0,61.92,0.0,276.0,4.7946,0.293,0:01:02,1549.0,10.85
612,Dkuxj5yYDgA,Schiffbrüchige gerettet - Orcas versenken Segeljacht | ntv,2024-05-14,1.0,0.0,0.0,4.0,0.0,100.0,0.0,1.0,0.0,0.0,72.89,0.0,198.0,3.1269,0.346,0:00:56,340.0,8.82
613,DmmlALEtrbc,"""Peinlich, dass Russland moderne Jets nicht schützen kann"" - Gressel zu Kiews Drohnenangriff  | ntv",2024-06-11,1.0,0.0,0.0,0.0,0.0,100.0,0.0,-2.0,0.0,0.0,32.52,0.0,40.0,0.8854,0.095,0:01:19,819.0,2.56
615,FDrU8y-pG8c,"Huhn, Kürbis, Linsen - Koch zeigt leckere Suppenrezepte | ntv Service",2024-11-17,1.0,0.0,0.0,16.0,4.0,89.29,3.0,25.0,4.0,1.0,20.22,0.0,1429.0,21.5877,2.218,0:00:54,32769.0,1.48
