Videos;Videotitel;Veröffentlichungszeitpunkt des Videos;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;Geteilte Inhalte;Kommentare hinzugefügt;„Mag ich“ und „Mag ich nicht“ im Vergleich (%);„Mag ich nicht“-Bewertungen;Likes;Verlorene Abonnenten;Gewonnene Abonnenten;Durchschnittliche Wiedergabedauer in Prozent (%);Im Feed angezeigt;Aufrufe;Wiedergabezeit (Stunden);Geschätzter Umsatz (EUR);Durchschnittliche Wiedergabedauer;Impressionen;Klickrate der Impressionen (%);Länge des Videos (sek);Thema;Bewertung Titel;Gestaltung Thumbnail
YEMF4jcp6n8;"""7. Oktober zeigt, mit wem wir es wirklich zu tun haben"": Israels Botschafter im Frühstart | ntv";07.10.2024;170;0;0;1200;3060;7457;1190;3490;10;230;2594;0;151610;8456487;33144;00:03:20;7188480;157;;;;
eJFe9n8eUpA;"""Zermürbender Abnutzungskampf"" - Oberst Reisner zum Dilemma der Ukraine in Wuhledar | ntv";07.10.2024;1800;200;0;3010;4820;8535;2880;16780;40;1250;3251;0;1624590;124257361;356152;00:04:35;23066330;353;;;;
zy8TQ3YKzcg;Gut für gestresste Koalitionäre? - Was für den Bürohund im Bundestag sprechen würde | ntv;07.10.2024;10;0;0;50;90;8182;20;90;0;0;2992;0;6110;83274;738;00:00:49;255310;177;;;;
rnV6-mdETr8;"""Wir haben zwei Millionen leer stehende Wohnungen"" - Bauministerin zur Immobilienkrise  | ntv";07.10.2024;140;10;40;180;690;4762;330;300;0;10;2188;0;235570;2061856;748;00:00:31;353370;668;;;;
zRh78ODcG_8;Techno zur Trauerbewältigung: Israel erinnert am Jahrestag an die Opfer des Terrorangriffs | ntv;07.10.2024;720;0;0;130;1020;5496;590;720;0;70;3618;0;80420;1220377;6642;00:00:54;6556760;88;;;;
vZSwrEQayXE;Aufgeheizte Stimmung: Polizei löst Pro-Palästina-Demo in Berlin auf | ntv;07.10.2024;2010;190;0;2930;6600;8222;770;3560;10;210;6091;0;286620;5431446;42419;00:01:08;2460630;891;;;;
vDBi6j_2KEE;Risiken durch freigesetzte Gifte: Vorher-nachher-Bilder zeigen Zerstörung von Gaza | ntv;08.10.2024;1600;30;0;4700;5460;8418;970;5160;20;380;4937;0;371360;15330123;63895;00:02:28;10649610;218;;;;
xKIYkenFYBw;"Harris gibt seltenes Interview: ""Wäre Trump Präsident, würde Putin jetzt in Kiew sitzen"" | ntv";08.10.2024;520;50;0;470;1130;8067;460;1920;30;140;2498;0;1149110;9729292;44088;00:00:30;1692660;622;;;;
DVFbg2nCoMc;Identitätsraub per Post: Quishing-Betrügern auf der Spur | ntv Faktenzeichen;08.10.2024;50;0;0;570;120;1000;0;430;10;20;3082;0;18860;1464387;6221;00:04:39;414600;288;;;;
VosPMSA1xhU;FDP kämpft ums politische Überleben, Grüne legen zu | ntv Trendbarometer;08.10.2024;130;0;0;260;1500;6736;790;1630;10;130;2385;0;156170;10295838;45273;00:03:57;2168340;514;;;;
ygNkwfDsass;"""Spüre, dass Politik nicht mehr der Traumjob ist"" - CDU-General Linnemann im Frühstart | ntv";08.10.2024;1360;30;0;520;1830;7217;910;2360;0;150;4028;0;248200;14467634;64453;00:03:29;5274570;332;;;;
GWFuTjnX5Hw;Wie Deepfake-Videos mit Promis in die Betrugsfalle locken | ntv Service;08.10.2024;120;0;0;160;200;8537;60;350;0;0;2642;0;41360;719361;4015;00:01:02;289620;58;;;;
E7xUUIwUWkQ;"Verhältnis zwischen Israel und UN ""muss gekittet werden"" - Entwicklungsministerin Schulze | ntv";08.10.2024;30;0;0;10;310;6486;130;240;10;0;262;0;8920;303171;1284;00:02:02;228870;247;;;;
cbxW9nLj0G0;"""Hatte Hunger und habe gefroren"": Politischer Gefangener spricht über Zwiebelfarm von AfD-Mann | ntv";08.10.2024;100;0;0;200;430;8481;120;670;0;10;4525;0;32980;742022;3501;00:01:20;494430;489;;;;
 -bgWV-kRTjs;“China ist das bessere Deutschland geworden” - Finanzexperte Brzeski zu Handelsstreit | ntv;09.10.2024;160;10;0;180;260;9038;50;470;0;30;5427;0;28400;881911;4973;00:01:51;556570;375;;;;
hZkjceKSMJ0;"Habecks Appell: ""Nicht als Verlierer vom Platz schleichen"" -  Konjunkturprognose gesenkt | ntv";09.10.2024;610;50;0;2200;8190;2746;6500;2460;10;250;2057;0;454430;14513333;88421;00:01:54;16835330;12;;;;
OmIYsLRg3g0;"""Jeden Tag sterben Menschen"" - Vater von Brokstedt-Opfer konfrontiert Scholz | ntv";09.10.2024;4520;130;0;9760;8770;8497;2340;13230;50;550;6521;0;850390;16019912;119022;00:01:07;7210890;869;;;;
sFqvMNkiiRM;"""Wer bleibt, wird sterben"" - Blick aus dem All zeigt riesigen Hurrikan ""Milton"" | ntv";09.10.2024;18860;0;0;13110;2140;9586;400;9270;60;1080;6597;0;1493550;28463556;220371;00:01:08;16764340;626;;;;
rCxNYNJTEwI;"Faustdicke Comeback-Überraschung - Latsch zu Klopp: ""Mancher Fan wird sich verraten fühlen"" | ntv";09.10.2024;70;0;0;60;480;8085;90;380;0;40;5467;0;53010;1682442;1224;00:01:54;532540;621;;;;
Obk-CRbeNnw;"Jäger zum Hurrikan-Wahlkampf: ""Trumps Sekte glaubt, Biden würde Wetterkrieg führen"" | ntv";09.10.2024;1630;60;0;3100;3670;7734;2250;7680;10;590;4522;0;531030;22014063;100675;00:02:29;6963510;36;;;;
hha9CHc7BLw;Wie Orbán das freie Ungarn systematisch zerstört - Doku folgt Widerstandskampf  | ntv;09.10.2024;1070;30;90;1140;6340;2693;5590;2060;60;80;4305;0;146440;393994;22932;00:01:36;5844280;176;;;;
raPNrNaiT58;Welche Verkehrsmythen stimmen wirklich? | ntv Service;09.10.2024;1080;30;0;960;1050;9518;190;3750;0;200;4327;0;904020;33249098;225423;00:02:12;8870490;593;;;;
DTEcbAjKoc0;"Biden sagt Treffen in Ramstein ab: ""Für die Ukraine ist das keine gute Nachricht"" | ntv";09.10.2024;1440;200;0;1390;4750;7742;2100;7200;30;510;2305;0;1010550;22776459;106432;00:01:21;21567600;186;;;;
VhVAXFd2KSw;RAD, NET, HEU oder WIN: Gibt es bald 320 neue Autokennzeichen? | ntv;09.10.2024;60;0;0;150;210;8908;130;1060;0;60;4961;0;43160;999114;6332;00:01:23;666060;386;;;;
7n9-i53CtDo;Notkäufe vor Hurrikan - viele Produkte werden knapp: ntv-Reporter zur Lage in Florida | ntv;09.10.2024;5480;0;0;560;370;9086;160;1590;10;270;5213;0;167720;4784573;35289;00:01:42;10851070;94;;;;
_brUqNMGvXA;"""Wir müssen dringend an strukturelle Themen heran"": BDI-Chefin im Frühstart | ntv";09.10.2024;100;20;0;70;320;625;210;350;0;20;3006;0;25230;1099789;6351;00:02:36;978890;161;;;;
Vxyo6bzsv5I;"Peter Kloeppel: ""Waren genau unter Auge des Hurrikans"" - Ex-RTL-Anchor lebt in Florida | ntv";10.10.2024;5390;130;0;2480;2140;9113;1050;10790;60;1000;3939;0;1560980;42356537;258377;00:01:37;34066840;249;;;;
foD-aCM2-jc;Bizarre Szene im Bundestag: Merz attackiert - Scholz verlässt spontan Regierungsbank  | ntv;10.10.2024;48290;840;2450;11950;19410;7859;12120;44490;160;3610;651;0;5134880;112348386;848827;00:01:18;50402810;599;0;;;
fDadGw6Ly-E;"Panzer-Beschuss auf UN-Quartier?: ""Art des Angriffs ist etwas sehr Ungewöhnliches"" | ntv";10.10.2024;3000;200;0;2230;5610;8214;1450;6670;50;370;6826;0;620200;11642846;101695;00:01:07;11637730;385;;;;
GYNEppbVIbE;"Vergeltungsschlag gegen den Iran: ""Angriff wird tödlich, präzise und überraschend sein""  | ntv";10.10.2024;2240;60;0;590;1510;7597;680;2150;10;160;6687;0;172470;37805;29338;00:01:18;3157100;406;;;;
9_CyjftFazo;Mehl-Nasen-Provokation bei Rede - Friedmann rechnet mit AfD im hessischen Landtag ab  | ntv;10.10.2024;9020;0;0;16920;23190;5471;13860;16740;80;760;4589;0;2124530;43331886;24297;00:01:13;10770100;897;;;;
qcDqZbNNoW8;Hurrikan auf Land getroffen - ntv-Reporterin zur Lage in Florida | ntv;10.10.2024;1630;0;0;90;230;9462;70;1230;0;230;3672;0;121410;2303632;25074;00:01:08;23934790;4;;;;
9GdWd3y86ZE;"Küstenstädte geflutet: ""Milton"" peitscht Wassermassen über Florida | ntv";10.10.2024;10970;0;0;1360;600;9536;150;3080;0;490;6431;0;567620;10139864;99838;00:01:04;13226800;339;;;;
c3HtD_1N0GU;Richter zu Treffen mit Scholz: Was erhofft sich Selenskyj von Berlin-Besuch? | ntv;10.10.2024;560;150;0;500;4740;6282;1580;2670;0;130;4625;0;251570;5332306;35527;00:01:16;2777670;473;;;;
BT9eBYTQfmo;"Ökonom Lars Feld besorgt: ""Unternehmen sehen sich toxischem Gemisch gegenüber""  | ntv";10.10.2024;280;10;0;120;200;9524;20;400;10;40;3278;0;75370;1441389;7434;00:01:08;796800;363;;;;
OQSRTZMstT4;Neuer SPD-General Miersch will Sondervermögen für Wirtschaft | ntv Frühstart;10.10.2024;90;50;0;260;1230;4144;650;460;20;60;3854;0;40600;1821011;10012;00:02:41;2442820;112;;;;
CoHR23PWsqg;Sommerurlaub 2025 - wann ist bester Buchungszeitpunkt? - Tipps vom Reiseexperten  | ntv;11.10.2024;10;0;0;0;0;1000;0;10;0;0;7395;0;1500;24959;406;00:00:59;14940;716;;;;
1eopSiW0TGc;Hunderte Tonnen Öl an Bord - Tanker fängt vor deutscher Ostseeküste Feuer | ntv;11.10.2024;2460;0;0;3870;1130;9151;370;3990;20;300;6223;0;576950;9175774;93444;00:00:57;10103970;435;;;;
V4jaeFvEhQY;Mindestens 27 Tornados in Florida: Videos aus der Luft zeigen Ausmaß der Hurrikan-Verwüstung | ntv;11.10.2024;9570;0;0;1220;720;9716;80;2740;20;330;6214;0;511830;9717968;73527;00:01:08;6997600;533;;;;
eWskV874wrA;Jammern, Wortsalat, Fidel Castro: Obama spottet über Trump und geißelt Republikaner | ntv;11.10.2024;810;70;0;1150;1940;8202;1140;5200;40;210;5613;0;284980;8664442;50007;00:01:49;3895680;512;;;;
Tk0IvEEfcF8;"Abschied von Köln - Podolski: ""Habe immer betont, dass ich einer vom FC bin"" | ntv";11.10.2024;280;0;0;220;150;9528;60;1210;0;160;4561;0;101360;2157439;17372;00:01:16;1264040;544;;;;
qABVSVvZoP8;Mit neuem Van aus der Krise? - So sieht Teslas futuristisches Robotaxi aus | ntv;11.10.2024;680;0;0;340;240;6667;160;320;0;10;3398;0;138780;1375362;8368;00:00:35;766580;451;;;;
 -Bhq6_4-N24;"Zwischen Biden und Netanjahu ""gibt es viel Anspannung"": ntv-Reporterin in Tel Aviv | ntv";11.10.2024;380;0;0;160;550;8391;140;730;0;10;5673;0;51610;1333715;10343;00:01:33;2085640;173;;;;
Cxagohg0qus;Lieber selbst pressen? Diese Säfte überzeugen im Test | ntv Service;12.10.2024;200;0;0;150;240;8654;70;450;10;30;4151;0;30000;1176011;6671;00:02:21;690500;245;;;;
rZ_aVHkdd3s;"""Ukraine-Spezialkräfte sitzen wohl in der Falle"" - Thiele: Kursk-Vorstoß gefährlich | ntv";14.10.2024;8870;300;0;3610;4960;8141;3350;14670;50;1390;3795;0;1631570;99925735;443563;00:03:40;14997270;634;;;;
O5k7EhUyRfQ;"""Kann nur über Migration punkten"" - Hillje: Wirtschaftswahlkampf könnte AfD an Rand drängen | ntv";14.10.2024;50;0;0;20;360;600;180;270;10;0;3882;0;13590;405952;206;00:01:47;341200;285;;;;
OEfBEZtI1hA;"Merz will von ""Keil"" zwischen CDU und CSU nichts wissen - Mit Grünen koalieren oder nicht?| ntv";14.10.2024;110;0;0;110;570;500;310;310;10;10;3525;0;19450;514139;6023;00:01:35;1760020;78;;;;
W6gNJDW2h-I;"""Bei Nässe droht den Soldaten der 'Grabenfuß'"" - Reisners Blick auf die Front | ntv";14.10.2024;5770;170;0;1120;2110;8763;1390;9850;50;550;5154;0;722250;31849859;155054;00:02:38;13497910;39;;;;
uj7MMEa5pfg;"CSU-Aussage zu Grünen ""ist ein bisschen kindisch"" - Nouripour im Frühstart | ntv";14.10.2024;190;20;0;120;640;500;500;500;0;20;3731;0;38660;2223595;12548;00:03:27;1331340;198;;;;
9aKxQr5qNU8;"""Oh, er ist horny"" - Bill Kaulitz wirbt für Wolle schwuler Schafe | ntv";14.10.2024;80;0;0;1110;740;4828;600;560;30;20;5033;0;23880;460721;3364;00:01:09;302710;457;;;;
1YAaYfo7dUo;"Musk-Booster ""knusprig angekokelt"" - Trump ergeht sich in wirrem Lob für SpaceX-Landung| ntv";14.10.2024;810;0;0;670;890;5772;630;860;0;110;2705;0;783450;6947634;2452;00:00:31;1479740;628;;;;
VGp34d38poQ;"""Goldilocks machen Würze aus, die den Markt treibt"" - Iredi zu DAX, Aktien, Konjunktur | ntv";14.10.2024;10;0;0;20;30;8333;10;50;0;0;3122;0;12020;187659;1593;00:00:56;608940;14;;;;
XkeSmufex08;"Söder moniert ""Schwadronieren über Schwarz-Grün"" der Union - CSU-Chef fordert klare Kante | ntv";14.10.2024;890;0;0;550;2480;5983;1390;2070;20;130;3952;0;160860;6444673;37924;00:02:24;7568020;137;;;;
MALHN0gBdr4;"FDP-General zu Steuerplänen der SPD: ""Halte gar nichts davon"" -  Djir-Sarai im Frühstart  | ntv";15.10.2024;340;10;0;110;430;7961;210;820;0;100;3074;0;88160;3161573;15091;00:02:09;3453700;125;;;;
tWoMsUyE3GM;SPD fällt hinter AfD, FDP wäre trotz Mini-Zuwachs raus | ntv Trendbarometer;15.10.2024;910;70;0;1440;3810;7083;2570;6240;10;740;2403;0;515840;27819303;192397;00:03:14;5684970;415;;;;
dwtm0sQl0Xo;"""Russland setzt vermehrt auf One-Use-Agenten"" - Verfassungsschutz-Chef Haldenwang zur Lage | ntv";15.10.2024;800;20;0;1630;4780;5385;2880;3360;0;170;2496;0;280440;13378691;48039;00:02:51;7072910;176;;;;
guDFrgeAaZI;"""Zwischen Nordkorea und Russland ist einiges im Gange"" - Munz zu Partnerschaftsabkommen| ntv";15.10.2024;7690;170;0;1840;3270;8701;1550;10380;20;860;6035;0;1195930;33082237;270535;00:01:39;14203050;486;;;;
wwXoWjo0_W4;Anhänger kollabieren wegen Hitze, Trump tanzt - Schräge Musik-Show nach Notfällen | ntv;15.10.2024;3570;50;0;4540;2060;6467;1650;3020;40;340;5842;0;554270;16099325;111785;00:01:44;6131290;497;;;;
X3rwvwwSd0w;Israel schießt Flüchtlingslager im Gazastreifen in Brand - Tausende Libanesen auf der Flucht | ntv;15.10.2024;3880;110;0;2230;7210;7536;1700;5200;30;510;5454;0;508200;9624788;59368;00:01:08;11330650;32;;;;
WrtzFVv8IC4;"Designierter Grünen-Chef verbreitet ""leichten Pocher-Vibe"" | ntv #beisenherz";16.10.2024;20;0;0;20;20;750;10;30;0;30;2333;0;5570;915224;3231;00:09:51;53600;576;;;;
JEcs4ljhkT4;Scholz soll indirekt mit Vertrauensfrage gedroht haben - Juso-Chef kritisiert Kanzler  | ntv;16.10.2024;1010;40;130;380;1590;8434;260;1400;0;60;378;0;320220;3833052;21591;00:00:43;2198590;407;;;;
Vjirlyppzhs;Umbach: Waffenbeschränkungen zwingen Kiew in unmöglichen Abwehrkampf | ntv;16.10.2024;960;50;0;320;1200;7607;730;2320;0;90;521;0;130820;5244191;27872;00:02:24;2445070;371;;;;
To0swnh1ETk;Scholz geht Merz in Leistungsdebatte direkt an - Raunen auf Oppositionsbank  | ntv;16.10.2024;2020;0;0;1360;4020;4674;3270;2870;10;190;5416;0;242960;8991085;53665;00:02:13;4769370;363;;;;
8o_CsV6xvOg;"""Dann machen wir Wahlkampf gegen Scholz-SPD"" - Friedrich Merz im Frühstart  | ntv";16.10.2024;2590;150;0;1340;3670;7867;1730;6380;20;560;4662;0;391970;353259;136482;00:05:24;9326310;291;;;;
jl2uPGEK-zQ;"""Glaube, dass Trump Kalifornien schon verloren sieht"" - Maschmeyer zu USA vor der Wahl | ntv";16.10.2024;1320;20;0;330;730;7888;490;1830;20;120;4626;0;191350;7941284;31478;00:02:29;2027420;621;;;;
LZuKa7bqU-g;"""Gefahr für SPD ist, Kanzler zur 'lame duck' zu machen"" - Von Lucke bewertet Partei-Brodeln | ntv";16.10.2024;1140;20;0;250;510;9476;110;1990;10;90;3343;0;383500;10293356;38915;00:01:36;2158560;573;;;;
My0v4FHiV80;"Ampel hat ""vieles erreicht - überdecken das mit Getöse"" - Habeck-Staatssekretär Kellner | ntv";17.10.2024;170;30;0;90;770;5357;390;450;10;20;3713;0;21700;984859;4146;00:02:43;318350;366;;;;
HQZmU5wi1qE;"Ultranationalist sieht ""strategische Niederlage"" Russlands - Munz wähnt Bewegung in Moskau  | ntv";17.10.2024;12950;380;0;2720;7790;8534;4830;28110;70;1680;5553;30;2487310;112802499;633412;00:02:43;26177650;674;;;;
3GzLYl00QU0;Reporterin erlebt Beschuss in zerbombtem Metula - Evakuierter Geisterort in Israel  | ntv;18.10.2024;80;0;0;70;170;7222;50;130;0;0;4999;0;9810;257474;1453;00:01:34;188310;392;;;;
F4V9VS4rfPk;Elon Musk wirbt in Pennsylvania für Trump | ntv;18.10.2024;3570;0;0;2970;5090;8293;2120;10300;10;440;4916;10;738230;16028366;118952;00:01:18;33586550;146;;;;
yitaPuYO8zg;"US-Präsident ""überwältigt"" - Biden bekommt deutschen Verdienstorden angesteckt | ntv";18.10.2024;1310;110;0;2300;5540;5426;3110;3690;30;260;356;0;173630;8687355;42197;00:03:00;2477760;472;;;;
kQUQcfyVQdw;Bidens Blitz-Besuch versetzt Berlin in Ausnahmezustand - Scharfschützen und Hundestaffel  | ntv;18.10.2024;2780;10;0;700;1700;6778;870;1830;0;90;3821;0;444070;5279268;27672;00:00:42;2075930;503;;;;
KdouGcL9s7U;"""Buchhaltung können wir"" - Bundespräsident scherzt - und ehrt Biden auf Englisch | ntv";18.10.2024;290;10;0;200;420;6579;260;500;10;30;2848;0;27570;1609447;;00:03:30;639080;296;;;;
YKyQ7y1vZI8;Bidens Blitz-Besuch versetzt Berlin in Ausnahmezustand - Scharfschützen & Hundestaffel | ntv;18.10.2024;760;0;0;250;330;6901;220;490;0;10;3029;0;130800;1232747;5564;00:00:33;517980;386;;;;
p-8NqEbXMzQ;"Israelisches Militär tötet zufällig Hamas-Chef Sinwar"" - Erst DNA-Abgleich bringt Gewissheit  | ntv";18.10.2024;6760;60;0;730;3880;8022;1070;4340;20;290;5735;0;683270;9686963;;00:00:51;20941200;235;;;;
tDSL6Pn-yxQ;"Umbach: Hamas ""hat inzwischen Nachfolger-Problem"" - Nach Tod von Sinwar in Gaza | ntv";18.10.2024;750;20;0;240;1000;7929;290;1110;10;150;3811;0;126140;3338306;22329;00:01:35;35329060;26;;;;
hpfPMpjn-xk;"Nordkoreas Soldaten ""können Krieg empfindlich verändern"" - ntv-Reporter zu Sorgen in Kiew | ntv";19.10.2024;7560;230;0;2520;7780;7196;4980;12780;50;1110;5857;0;1190740;43393577;223473;00:02:11;25267640;345;;;;
keIDAB-LdgA;Plötzlich Präsidentin? Traum, Fluch, Malus: Kamala Harris schreibt Geschichte | ntv;20.10.2024;770;70;0;660;2020;625;2310;3850;10;250;206;0;295010;22113898;78502;00:04:29;3931350;376;;;;
FpR6RCOUT4U;"Grupp fordert mehr Verantwortung: ""Dass Benko Millionär bleibt, ist nicht nachvollziehbar"" | ntv";20.10.2024;3670;100;90;3940;1540;9743;320;12140;50;850;3672;0;1033360;67982741;28315;00:03:56;15005560;488;;;;
Gmdj4Ckv7CQ;"Grausames Sterben an der Grenze - ""Sollte kein Todesurteil sein, in die USA zu kommen"" | ntv";20.10.2024;650;20;0;180;550;7879;350;1300;0;90;3799;0;88730;420406;19893;00:02:50;1223190;516;;;;
2LaeY6LrSCk;"US-Experte Denison: ""Historisch war es nie so knapp"" - Heißer Kampf ums Weiße Haus | ntv";20.10.2024;720;30;0;330;450;878;250;1800;0;150;4434;0;174870;7279186;29351;00:02:29;2198730;51;;;;
U28G8R4lv54;Wie Trump die US-Waffenlobby hofiert - Frenetischer Jubel auf Gun-Show | ntv;20.10.2024;170;0;0;60;390;8696;30;200;0;0;3909;0;24240;568458;2331;00:01:24;483450;372;;;;
iVC5Ovuwg9o;Endspurt in Kopf-an-Kopf-Rennen: Harris und Trump kämpfen in Swing States um jede Stimme | ntv;20.10.2024;1450;40;0;250;1160;5866;1050;1490;0;130;5074;0;180060;276636;21489;00:00:55;9724440;112;;;;
rctsD9YFenU;Deutsch-Banker erklärt: Darum springen Dax und Gold von einem Hoch zum nächsten | ntv;21.10.2024;450;10;0;230;120;9111;80;820;0;60;3571;0;127280;2777568;17905;00:01:18;972870;481;;;;
To3INNOaflE;"Ausländische Geheimdienste ""haben uns gerettet"" - Ortmann zu vereitelten Terrorplänen | ntv";21.10.2024;620;50;20;440;660;897;170;1480;20;100;4548;0;69340;1681782;10747;00:01:27;852890;432;;;;
4Rv9T6eOaLc;"""Software kommt aus dem Ausland"" - Munz: Russen fürchten Angriffe wie auf Hisbollah  | ntv";21.10.2024;2080;70;0;490;910;9101;420;4250;40;200;547;0;375880;10679432;52028;00:01:42;3791000;719;;;;
hQVISab5mqk;"""Wagenknechts Zögern ist schäbig"" - CDU-Politiker Frei im Frühstart | ntv";21.10.2024;720;120;0;820;4220;6046;2420;3700;50;330;4613;0;255930;14756218;6867;00:03:27;5463830;301;;;;
QvMzXrbzL48;"Cheney tritt mit Harris auf: ""Millionen Republikaner werden für Harris stimmen"" | ntv";22.10.2024;1370;0;0;620;750;8592;400;2440;20;70;512;0;142960;4025415;22478;00:01:41;2467410;374;;;;
HF2VZsbIJ6A;"""Es gibt keine Rente mit 63 mehr"" - Arbeitsminister Heil im Frühstart  | ntv";22.10.2024;2220;140;0;4230;4560;5997;3070;4600;120;1280;4504;10;770650;4184307;277923;00:03:15;4375960;675;;;;
nrxxrbsZ_Y0;"""Guterres' Geschenk an Putin ist absolut erbärmlich"" - Karasek zum BRICS-Gipfel | ntv";22.10.2024;1480;60;0;1120;6630;4827;5840;5450;20;450;2628;0;1314960;27357248;109548;00:01:14;5662060;485;;;;
c1aHKaz5cu0;"Habeck zu Digitalisierung und KI: ""Wird sich jetzt enorm viel entwickeln in Deutschland"" | ntv";22.10.2024;220;0;0;70;520;4833;310;290;10;20;4535;0;17270;400337;5072;00:01:23;304510;374;;;;
E0X5tEI2FPw;Grüne legen zu - FDP fällt auf Linke-Niveau | ntv Trendbarometer;22.10.2024;230;0;0;140;980;5952;510;750;20;60;3154;0;72020;4291237;25972;00:03:34;1351210;399;;;;
C_VQhndNuT8;Wie ein Salafistenprediger den Rechtsstaat vorführt - Abschiebung von Gericht abgelehnt | ntv;22.10.2024;290;0;0;1000;1340;7972;290;1140;10;80;2558;0;440820;5198669;21581;00:00:42;738030;727;;;;
1IjySFhLlj0;"""Die Marke von drei Millionen ist nicht mehr weit"" - Nahles zu Arbeitslosenzahlen | ntv";22.10.2024;90;0;0;310;490;6739;150;310;0;30;4861;0;25440;752294;4804;00:01:46;387040;515;;;;
9mhY5OJcH1k;"IW-Chef Hüther: Deutschland ""läuft im Schlamm"" - Ökonom nennt drei Belastungen  | ntv";22.10.2024;640;0;0;250;290;9368;60;890;0;40;566;0;61990;1803015;14014;00:01:44;1066560;40;;;;
uPkf3oLosV8;"Bei Nordkorea-Soldaten ginge es ""nicht um Qualität"" -  Munz zu Spekulation über Putin und Kim | ntv";22.10.2024;10850;170;0;1020;6570;7389;3990;11290;40;870;5687;10;1418850;3631001;256411;00:01:32;32680690;301;;;;
XKjQkNJLE7A;Putin lädt zum Anti-West-Gipfel nach Kasan - Mehr Wirtschaftskraft als G7  | ntv;22.10.2024;5180;110;0;2200;3890;8813;920;6830;60;500;6424;0;388980;7427406;80502;00:01:08;5321590;437;;;;
b75GOeHiNw0;"Obama macht für Kamala Harris den Eminem - ""Lose Yourself"" im Wahlkampf | ntv";23.10.2024;9020;120;0;16060;3420;9422;1680;27400;100;760;4323;0;1881610;41123841;226936;00:01:18;12750720;976;;;;
uojnRMGUrfg;"""Die verdammte Bürokratie ist zum Heulen"" | ntv #beisenherz";23.10.2024;30;30;0;160;380;7111;260;640;0;90;285;0;70010;135357;38662;00:11:36;1286250;378;;;;
q4eh-zrLLc4;"Deutscher Botschafter in Moskau hat ""Spieß umgedreht"" - Munz zu diplomatischem Ringen  | ntv";23.10.2024;16070;470;0;3750;7860;6986;11170;25890;80;2270;6162;0;1955830;66284046;586506;00:02:02;26683760;373;;;;
icGRNm81z14;"Habeck will Unternehmen mit ""Deutschlandfonds"" boosten - Lindner übt Kritik | ntv";23.10.2024;2220;40;0;870;4250;693;1280;2890;0;210;5473;0;251930;4596106;4789;00:01:05;8318490;225;;;;
tjnSSq1N8nA;"Kretschmer : ""Wir schaffen die Integration nicht mehr"" | ntv Frühstart";24.10.2024;450;10;0;430;1560;785;460;1680;0;90;4063;0;109480;674677;40811;00:03:41;1195700;632;;;;
_9OxHs3hSqc;"Peinliche ""Kasperei"" oder Coup? Bundestags-Abgeordnete rappt umgedichteten Hit | ntv";24.10.2024;50;0;0;190;590;3895;580;370;10;0;5022;0;19150;25379;4071;00:00:47;204950;545;;;;
FS1hoBHjmqU;"""Nordkorea kann aus Chinas Schlinge entkommen""  - Thiele: Russland eröffnet Chance| ntv";24.10.2024;3050;90;0;490;1540;8438;720;3890;10;270;295;0;1214440;20303911;89867;00:01:00;5637640;469;;;;
RTHEsbHqgQc;Munz: Zwischen China und Russland knirscht es - Was bleibt von Putins Gipfel? | ntv;24.10.2024;10840;240;0;1220;4650;8143;3410;14950;60;920;628;0;1480480;38222672;282878;00:01:32;13954910;722;;;;
EB49j8-j2Z4;"Munz zu Demütigung bei BRICS-Gipfel: Putins Umgang mit Guterres ""hat beim Zuschauen wehgetan"" | ntv";25.10.2024;3880;360;0;2100;7010;7023;5150;12150;70;820;5486;0;1346250;40212086;222453;00:01:47;13341560;603;;;;
wChad-vpoto;Diese Handy-Regeln sollten Eltern kennen | ntv Service;25.10.2024;30;0;0;390;110;8857;40;310;0;0;4219;0;14140;36461;3086;00:01:32;293450;286;;;;
OvWRIxTsuIw;"""Endspiel der Selbsprofilierung"" - Von Lucke: Ampel-Aus plus Trump-Wahl wäre extrem riskant | ntv";25.10.2024;1040;0;0;1370;2880;7946;1750;6770;10;380;4693;0;617800;20375879;110271;00:01:58;12445210;211;;;;
ZzAYA6jslDE;Putin zu Nordkorea-Vorwurf: Der Westen hat angefangen | ntv;25.10.2024;5480;100;0;1590;4260;7278;2300;6150;60;570;5584;0;692310;12993999;139669;00:01:07;18486270;256;;;;
