video_id;audience_female_age13-17;audience_male_age13-17;audience_female_age18-24;audience_male_age18-24;audience_female_age25-34;audience_male_age25-34;audience_female_age35-44;audience_male_age35-44;audience_female_age45-54;audience_male_age45-54;audience_female_age55-64;audience_male_age55-64;audience_female_age65-;audience_male_age65-;audience_male_ageage13-17;audience_female_ageage18-24;audience_male_ageage18-24;audience_female_ageage25-34;audience_male_ageage25-34;audience_genderUserSpecified_ageage25-34;audience_female_ageage35-44;audience_male_ageage35-44;audience_genderUserSpecified_ageage35-44;audience_female_ageage45-54;audience_male_ageage45-54;audience_genderUserSpecified_ageage45-54;audience_female_ageage55-64;audience_male_ageage55-64;audience_female_ageage65-;audience_male_ageage65-;audience_female_ageage13-17;audience_genderUserSpecified_ageage65-;audience_genderUserSpecified_ageage55-64;audience_genderUserSpecified_ageage18-24
h59kv-yUlRs;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,10;6,40;2,80;18,10;nan;2,80;15,10;0,00;3,10;10,70;nan;5,00;12,80;8,00;13,70;nan;0,00;0,00;0,00
IobNOoCitQU;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;2,60;0,70;8,90;nan;0,80;14,50;nan;1,00;14,10;nan;2,00;20,10;3,30;32,00;nan;nan;nan;nan
JsJFC2T6HkQ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;1,00;0,60;3,70;nan;1,30;7,60;nan;3,00;11,20;nan;8,70;20,00;16,90;25,70;nan;0,10;nan;nan
mEpCjv6gBI8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,10;7,00;1,40;10,80;nan;2,00;14,90;nan;2,50;13,20;nan;3,70;14,70;7,90;20,80;nan;nan;nan;nan
SdeAFLPhZTI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;2,90;nan;6,50;nan;nan;12,80;nan;1,00;11,10;nan;4,20;22,30;11,00;28,10;nan;nan;nan;nan
EMxc-2xnpQY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,00;nan;3,60;nan;0,20;7,20;nan;1,10;9,80;nan;4,50;22,20;12,80;37,60;nan;nan;nan;nan
RUPMFRabj5A;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,90;0,50;4,50;0,00;1,10;11,30;0,00;1,80;14,90;0,00;4,20;23,90;7,60;28,90;nan;0,10;0,00;nan
uhESjZo807s;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,00;7,40;1,50;12,10;nan;1,10;11,60;nan;3,10;11,60;nan;2,70;14,40;8,90;24,50;nan;nan;nan;nan
B3LBepsyUnk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;6,00;1,50;13,40;0,00;2,10;14,20;nan;2,90;11,20;nan;5,80;15,90;8,50;17,80;nan;0,00;0,00;0,00
PGMcqMDeS2c;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;17,60;nan;nan;21,00;nan;nan;15,30;nan;8,00;15,90;8,50;13,60;nan;nan;nan;nan
E1rqC_XSwTE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,30;nan;1,30;nan;nan;5,80;nan;0,70;9,60;nan;5,80;22,00;12,90;40,60;nan;nan;nan;nan
gU_TCZaBa5c;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;16,90;nan;nan;22,80;nan;nan;nan;nan;nan;18,00;13,80;28,60;nan;nan;nan;nan
O6kFo2M1QEM;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;0,70;0,20;2,90;nan;0,40;7,50;nan;0,80;15,00;nan;3,70;27,10;6,40;35,30;nan;nan;nan;nan
G_URPEFD7dA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;5,80;nan;nan;9,90;nan;1,70;11,30;nan;6,80;18,70;13,20;32,50;nan;nan;nan;nan
xuzn-ersBoE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;0,60;0,30;3,80;nan;0,70;10,70;nan;1,30;16,00;nan;2,90;26,30;5,50;32,00;nan;nan;nan;nan
vT8F2-ZpQlg;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;2,30;1,00;7,40;nan;2,10;9,60;nan;3,40;11,00;nan;7,30;19,60;11,00;25,00;nan;0,00;0,00;nan
J7-keUvQ9b4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;15,10;nan;8,80;20,10;nan;nan;nan;nan;6,30;21,40;nan;28,30;nan;nan;nan;nan
IxzTL3IugtE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;1,60;0,30;5,20;nan;0,70;10,20;nan;1,30;13,00;nan;3,90;23,60;8,70;31,20;nan;0,10;nan;nan
gbIO10Sj4oI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,90;14,30;3,00;23,10;0,00;2,30;14,40;0,00;2,20;10,10;0,00;3,30;10,80;4,10;10,20;nan;0,00;0,00;0,00
Md-xGYK1AG4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;nan;nan;nan;nan;nan;2,00;5,50;nan;15,00;31,00;19,40;27,10;nan;nan;nan;nan
YR_hWDlhEZU;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;3,40;8,00;2,80;18,90;nan;2,60;16,80;nan;nan;7,20;nan;2,80;13,70;10,30;13,40;nan;nan;nan;nan
LihIqSfEjqg;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;3,50;1,50;10,30;nan;2,40;13,20;nan;3,20;12,60;0,00;6,20;17,00;9,60;19,90;nan;0,10;0,00;nan
iVC5Ovuwg9o;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,60;4,90;1,90;12,90;nan;2,20;12,70;nan;3,00;12,70;nan;5,20;15,60;9,20;19,10;nan;nan;nan;nan
1H31M2haALE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;2,40;1,10;8,60;nan;1,70;13,10;nan;2,70;14,30;nan;5,20;17,70;9,70;23,10;nan;nan;nan;nan
KCkk17KZKQg;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;3,10;1,10;7,20;nan;2,50;9,90;nan;3,60;11,40;nan;8,60;19,60;10,80;21,90;nan;nan;nan;nan
NHRfWr21iww;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;6,80;nan;nan;14,90;nan;nan;15,90;nan;3,90;19,30;11,10;27,90;nan;nan;nan;nan
hLWWPYKFuYk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,70;7,50;1,00;15,50;nan;2,30;15,80;nan;2,00;15,70;nan;3,30;16,80;4,60;14,90;nan;nan;nan;nan
A9c_FujoopY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;4,40;nan;5,40;nan;nan;11,70;nan;2,00;10,90;nan;6,70;20,20;12,80;26,00;nan;nan;nan;nan
_24HPhL5sns;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;2,10;0,80;6,90;nan;1,40;11,00;nan;1,90;13,80;nan;3,50;21,00;7,20;30,00;nan;0,10;0,00;nan
ut6GDvwJl10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;3,70;1,00;12,60;nan;0,80;11,10;nan;2,70;5,90;nan;7,40;15,60;18,60;20,70;nan;nan;nan;nan
vWSMqZ3JZQk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;7,90;nan;16,70;nan;nan;14,60;nan;2,90;14,40;nan;3,10;12,90;8,40;19,10;nan;nan;nan;nan
UTJ85K39gPc;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;2,80;1,60;10,20;nan;2,80;13,80;nan;3,60;12,30;nan;8,40;16,20;11,70;16,50;nan;nan;nan;nan
sdie8PGGb3g;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;3,90;0,80;11,80;nan;1,70;16,20;nan;1,70;16,00;nan;3,00;19,00;4,90;20,50;nan;nan;nan;nan
JpOcXiVeu9w;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,10;5,50;3,10;17,20;nan;4,40;16,10;nan;3,50;13,70;nan;3,40;11,60;7,00;13,50;nan;nan;nan;nan
BYXL7MtwTr4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;1,70;2,60;9,00;nan;4,10;11,30;nan;2,90;11,60;nan;4,60;16,00;12,90;23,00;nan;nan;nan;nan
XcO-6boLrvI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;8,20;1,00;16,00;nan;1,40;15,20;nan;2,70;12,20;nan;4,30;13,50;8,20;17,20;nan;nan;nan;nan
ZBu25KqXCaY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,20;3,20;0,40;10,30;nan;0,80;19,60;nan;1,00;19,90;nan;1,70;24,50;1,80;16,60;nan;0,00;nan;nan
H7QiFq_VRvI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,80;0,50;2,70;nan;1,30;6,10;0,00;2,80;9,40;0,00;8,20;19,90;18,20;29,60;nan;0,10;0,00;0,00
al_iJAwPCVk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,00;0,20;3,80;nan;0,90;7,90;nan;2,50;12,50;nan;6,40;23,70;12,90;28,10;nan;nan;nan;nan
p0f-0olZwjw;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;0,90;nan;4,30;nan;0,40;9,10;nan;2,20;10,60;nan;6,80;17,40;19,40;28,90;nan;nan;nan;nan
0hy8ra8ZpSc;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;5,00;2,20;20,70;nan;2,60;18,90;nan;3,10;14,30;nan;4,30;12,70;4,50;11,50;nan;nan;nan;nan
c4bmMIWZK8s;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;3,90;0,80;10,60;nan;1,40;16,40;nan;2,00;17,20;nan;3,70;22,60;4,30;16,50;nan;nan;nan;nan
kUrZgnU2hQI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,50;nan;3,10;nan;0,60;6,70;nan;nan;12,80;nan;4,80;26,20;12,30;31,90;nan;nan;nan;nan
vy3Kgq0ARm0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;5,50;nan;1,50;9,70;nan;4,30;15,00;nan;11,50;18,10;16,30;18,20;nan;nan;nan;nan
Cxx0MhQmqm4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,70;12,20;1,70;22,90;0,00;2,10;17,60;0,00;2,20;9,90;0,00;3,90;10,10;6,30;10,10;nan;0,00;0,00;0,00
_Uqa5I0ekFM;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,10;0,40;3,70;nan;0,70;6,20;nan;2,70;10,40;nan;6,10;20,70;13,70;34,30;nan;nan;nan;nan
79HPaytzOo0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,00;5,00;1,50;13,30;nan;1,00;14,10;nan;1,90;13,50;nan;5,30;15,80;10,60;18,10;nan;nan;nan;nan
QvMzXrbzL48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,20;2,40;0,70;6,30;nan;1,20;7,90;nan;2,30;10,00;nan;5,30;21,20;12,70;29,70;nan;nan;nan;nan
2UZmFTpG9SY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,00;6,80;2,30;15,30;nan;2,40;16,60;nan;2,90;12,10;nan;5,40;13,20;9,10;13,00;nan;nan;nan;nan
TCMq_cbtNxE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;0,70;1,10;2,90;nan;2,30;5,40;nan;5,00;8,30;nan;12,50;19,20;16,70;25,70;nan;nan;nan;nan
fQ8wPDniPZo;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;2,10;0,50;18,40;nan;2,50;23,10;nan;2,00;16,10;nan;2,80;16,20;3,30;12,90;nan;nan;nan;nan
hiGoJqCVsjw;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;2,80;0,30;7,00;nan;0,80;12,40;nan;1,60;16,50;nan;4,00;24,90;6,90;22,70;nan;nan;nan;nan
GBcnAC57Avs;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;nan;nan;nan;26,20;nan;7,60;17,90;nan;nan;21,40;7,60;19,30;nan;nan;nan;nan
8vmFQSW3NFE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;2,40;6,30;4,00;11,50;nan;4,90;13,10;0,10;5,40;11,50;nan;7,20;14,00;7,40;11,90;0,10;nan;nan;nan
zeLSQbpqbWA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,90;5,00;2,10;13,50;nan;2,80;13,00;nan;3,50;9,30;nan;6,50;13,40;11,80;18,10;nan;0,00;nan;nan
clgRMqdHAA0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,80;3,40;2,10;8,00;nan;3,60;10,90;nan;5,00;10,00;nan;10,80;12,80;15,90;16,70;nan;nan;nan;nan
Q-qbqYx-QXA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;1,50;0,20;6,10;nan;0,70;11,00;nan;1,00;14,60;nan;3,00;23,80;7,50;30,40;nan;nan;nan;nan
HbzUu7zXgJk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,20;3,10;1,30;13,00;nan;2,60;17,00;nan;3,20;13,90;nan;6,10;16,50;8,70;14,40;nan;nan;nan;nan
mohwrTBHcAA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;4,80;0,00;13,80;nan;0,80;20,40;nan;0,50;15,90;nan;1,70;22,50;2,10;17,50;nan;nan;nan;nan
izfcawerFoQ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,90;4,90;8,00;14,40;nan;9,00;14,60;nan;7,40;8,20;nan;9,80;6,80;9,00;6,10;nan;nan;nan;nan
_dcFq8ZEwXE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;1,60;0,60;4,70;nan;1,10;7,50;nan;2,10;9,10;nan;6,00;18,20;18,10;30,90;nan;nan;0,10;nan
GNokPehd-Gk;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;1,30;1,30;3,60;nan;3,70;6,70;nan;5,40;9,00;nan;10,70;15,80;18,40;23,50;nan;0,10;nan;nan
jQJKjQSlO-A;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;2,60;1,00;6,60;nan;1,50;9,80;nan;2,40;12,10;nan;5,30;19,10;10,60;28,50;nan;0,10;nan;nan
SoNqExlSysw;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;8,70;nan;12,90;nan;nan;13,70;nan;nan;10,60;nan;nan;17,60;6,70;29,80;nan;nan;nan;nan
slzODmObfqY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;2,90;0,80;6,90;nan;1,40;10,00;nan;1,10;13,40;nan;6,40;18,00;9,10;29,90;nan;nan;nan;nan
TJnkv4oUA44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,70;4,60;1,60;12,10;nan;2,40;14,70;nan;2,20;14,10;nan;4,30;17,50;6,50;19,10;nan;nan;nan;nan
ISGpVcYa88c;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,30;1,00;0,70;6,00;nan;1,40;10,90;nan;1,90;14,20;nan;4,20;22,70;7,80;28,80;nan;nan;nan;nan
zWpiLscuKmo;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,60;4,70;1,30;11,50;nan;2,60;11,80;nan;4,00;11,40;nan;7,90;16,00;10,40;17,70;nan;nan;nan;nan
iI5n9OFCmbY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;2,70;1,40;8,30;nan;2,80;13,70;nan;3,70;15,00;nan;6,40;19,10;9,00;17,50;nan;nan;nan;nan
uA6vAzfgaKI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;nan;nan;nan;6,90;nan;2,60;7,50;nan;4,10;11,10;15,70;52,20;nan;nan;nan;nan
BSVcQ3vaZR8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;7,30;nan;nan;10,30;nan;2,00;11,70;nan;6,60;20,40;15,60;26,10;nan;nan;nan;nan
6QBWDPPrCeg;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,60;3,40;2,10;9,80;0,00;3,90;12,60;0,00;6,10;12,20;0,00;10,90;14,90;10,10;13,30;nan;0,10;nan;nan
GVePtuC7lo8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;3,30;nan;8,70;nan;2,10;13,30;nan;3,00;12,60;nan;6,00;17,60;11,30;22,00;nan;nan;nan;nan
d9hkkoS0vX4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30;2,20;0,60;8,00;0,00;1,10;16,60;0,00;1,50;18,80;0,00;2,50;23,40;3,60;21,40;nan;0,10;0,00;0,00
wv3InMRW_iE;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;0,80;0,50;2,50;nan;1,20;5,20;nan;2,70;7,80;nan;9,00;17,10;23,50;29,70;nan;nan;nan;nan
CCE1gNs4IC4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;11,60;nan;nan;22,10;nan;nan;15,80;nan;3,60;25,40;6,90;14,50;nan;nan;nan;nan
ksbQ-6z0HHY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,40;3,30;1,50;9,00;nan;2,50;11,10;nan;2,70;10,80;nan;6,40;17,20;13,00;22,10;nan;nan;nan;nan
oJ9wPY7g_gI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,20;4,90;0,70;18,90;nan;1,00;24,30;nan;0,80;17,30;nan;2,30;14,70;3,50;11,50;nan;nan;nan;nan
_6ioEaxz63w;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;7,40;nan;nan;8,90;nan;nan;8,00;nan;10,30;15,40;14,90;35,10;nan;nan;nan;nan
iifqeZa7QOY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;6,70;3,20;16,70;nan;1,80;13,50;nan;2,40;9,60;nan;5,60;10,20;13,80;16,30;nan;nan;nan;nan
KgAe2yGgnRI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;5,00;2,40;14,60;nan;3,10;13,60;nan;4,00;11,80;nan;6,80;14,20;9,00;15,00;nan;nan;nan;nan
S1X3FPQWLdI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,50;0,50;4,90;nan;1,20;12,10;nan;0,90;12,40;nan;2,90;27,20;8,10;28,40;nan;nan;nan;nan
k3CFsHHoWQw;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;2,80;1,20;8,00;nan;1,80;12,00;nan;2,30;14,20;nan;4,00;22,10;6,50;24,40;nan;0,10;nan;nan
mtK22BfJVB0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,70;1,40;9,40;nan;1,00;14,40;nan;2,80;12,60;nan;5,90;18,10;11,80;20,80;nan;nan;nan;nan
FPi5ZyrpBRQ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,30;9,70;2,50;19,30;nan;2,30;13,50;nan;2,60;9,60;nan;4,60;11,90;8,10;14,50;nan;nan;nan;nan
VRXbNMJD-n0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;3,00;nan;9,50;nan;1,20;13,90;nan;1,10;18,40;nan;2,50;20,00;3,00;27,40;nan;nan;nan;nan
qO_63MPK-C4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;3,80;nan;9,00;nan;2,30;11,50;nan;2,30;11,50;nan;8,00;20,90;12,40;18,30;nan;nan;nan;nan
otHS-RPORcQ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;0,50;0,50;3,10;nan;1,10;6,80;nan;2,20;10,80;nan;7,20;22,90;15,70;29,00;nan;nan;nan;nan
km2O0mlH2BQ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;1,10;4,70;1,80;14,60;nan;1,70;17,10;nan;1,90;13,80;nan;3,20;17,60;4,50;18,00;nan;nan;nan;nan
FjQDzodIpAM;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,50;5,50;0,70;10,30;nan;1,70;13,40;nan;1,60;12,80;nan;4,40;19,60;8,10;21,60;nan;nan;nan;nan
eO0q2Iq7UM8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;nan;10,90;nan;nan;15,00;nan;nan;17,70;nan;nan;20,80;9,70;25,90;nan;nan;nan;nan
jWMMl2YB6XU;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,80;0,70;5,70;nan;0,90;8,20;nan;2,00;10,30;nan;7,60;20,40;16,10;26,20;nan;nan;nan;nan
EERAfoxni30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,90;5,60;2,70;17,80;nan;3,80;21,50;nan;3,60;14,80;nan;4,20;11,90;4,70;8,60;nan;nan;nan;nan
VN-Xcrpd7QI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;nan;0,80;11,50;nan;2,90;14,50;nan;3,00;18,00;nan;6,30;16,00;8,70;18,30;nan;nan;nan;nan
rxeBfvf5fEY;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;2,30;0,90;8,40;nan;3,50;12,90;nan;3,50;13,30;nan;8,90;17,30;11,20;17,70;nan;nan;nan;nan
ZrMi1Ker5e8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;0,10;0,80;0,50;4,00;nan;1,60;10,80;nan;2,50;14,50;nan;5,80;21,70;9,70;27,70;nan;nan;0,10;nan
kH3_xWBNs6I;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;nan;nan;1,00;0,30;5,50;nan;1,90;9,40;nan;2,80;10,40;nan;7,40;17,10;17,50;26,70;nan;nan;nan;nan
