video_id;Videotitel;Veröffentlichungszeitpunkt des Videos;Dauer;Neue Zuschauer;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;„Mag ich“ und „Mag ich nicht“ im Vergleich (%);„Mag ich nicht“-Bewertungen;Im Feed angezeigt;Geschätzter Umsatz (EUR);Impressionen;Klickrate der Impressionen (%)
-2jJFG-35E4;"BSW-Bedingung für Koalition ""ist Täter-Opfer-Umkehr"" - Grünen-Chefin Ricarda Lang im Frühstart | ntv";31.07.2024;441;215;0;0;0;4041;115;0;1012;42517;616
9FJvY5htqZg;Gemütlich mit Zigarette im Überflutungsgebiet: Kim Jong Un raucht im Schlauchboot | #ntv #northkorea;31.07.2024;60;108;0;0;0;7586;21;6916;;14506;487
GBcnAC57Avs;Steigende Kauflust: Deutsche gönnen sich wieder mehr - mit Blick aufs Preisschild | ntv;31.07.2024;94;24;1;0;0;7143;4;0;606;14015;229
GXPfqhXJFT8;Waldbrand wütet nahe kroatischer Küste | #ntv #shorts #croatia #feuer;31.07.2024;58;218;0;0;0;9583;1;2924;;12033;436
zsEdv6TPs-0;Albanien: Waldbrände lodern direkt neben Hotels am Mittelmeer | #ntv #shorts #albania;31.07.2024;60;176;0;0;0;9574;2;5562;;10586;261
pJ1W6CKWHbI;"Munz: Russland könnte Tiergarten-Mörder freitauschen - ""Hinweise verdichten sich""  | ntv";01.08.2024;128;3714;162;1;0;6889;56;0;29453;1939482;72
UB1XMKZMW3U;"Militärexperte Thiele erwartet Eskalation: ""Der Iran muss reagieren"" | ntv";01.08.2024;314;3237;276;3;0;8851;40;0;75725;493078;464
PR_GWhlhb-g;"""Ist sie indisch oder schwarz?"" - Trump empört mit Aussage über Harris' Abstammung | ntv";01.08.2024;256;4109;280;0;0;7249;104;0;54822;384463;523
tQhQt_Jaa2U;"Callenius: ""Könnte Taktik sein"" - Hanija-Tod lässt Iran-Führung ""im Unsicheren dastehen"" | ntv";01.08.2024;176;878;54;0;0;8473;20;0;18016;292988;239
jlrijKY4fr4;"""Könnten Informationen auch gleich an Putin geben"" - Konstantin Kuhle (FDP) im Frühstart | ntv";01.08.2024;490;581;0;0;0;3352;117;0;8338;281567;134
TCUslfJjHAs;Schockmoment bei Straßenblockade - Auto fährt Klimaaktivisten in Linz an  | ntv;01.08.2024;115;5220;118;0;5;9278;38;0;35228;207141;1028
DTGZPbEhmEc;Nach Messerattacke in Southport: Rechtsextreme Proteste erreichen London | ntv;01.08.2024;86;1282;109;0;0;3588;218;0;12704;203100;31
M9R4R0mXcgY;"""Es ist beleidigend"" - Sprecherin des Weißen Haus reagiert auf Trumps Aussage über Harris | #ntv";01.08.2024;40;153;0;0;0;8112;54;16004;;33098;317
p91lvbM7m3U;Letzte Generation blockiert Flughafen Leipzig/Halle | #ntv #shorts #letztegeneration #klimawandel;01.08.2024;58;237;0;0;0;5354;59;11503;;23738;265
OKErvPrGtDQ;"""Diese Zahlen sind miserabel"" - Konstantin Kuhle (FDP) im #ntv Frühstart";01.08.2024;54;116;0;0;0;8521;25;10850;;23395;465
8z4CI56gL9Q;"Blick auf Microsoft-Zahlen: Große Börsen-Frage: ""Wie schnell kann Cloud wachsen?"" | ntv";01.08.2024;215;30;1;0;0;7143;2;0;1356;14292;14
59htWOkRmFk;Freigelassene kehren heim - Putin umarmt demonstrativ befreiten Tiergarten-Mörder | ntv;02.08.2024;152;22114;241;3;11;6919;183;0;100104;2427258;237
pjljLV1RHUw;"""Alle haben gesehen: Deutschland ist erpressbar"" - Munz bewertet Gefangenenaustausch | ntv";02.08.2024;113;7001;222;0;0;7661;102;0;57905;2236892;111
Le_EAniY9fw;"""Iran wird höllisch aufpassen, kein US-Leben zu opfern"" -Fathollah-Nejad zu Nahost-Krieg | ntv";02.08.2024;267;2973;99;2;16;8802;40;0;66164;356864;493
o9VlxiQAvTQ;85.000 Besucher im Metal-Fieber:  Wacken Open Air 2024 eröffnet | ntv;02.08.2024;116;17130;59;0;0;8286;12;0;27304;153741;418
W21z3U-IYYA;Massiver Sparkurs - Ist das Intel-Werk in Magdeburg bedroht? | ntv;02.08.2024;105;328;20;0;0;8947;4;0;4321;56379;256
VmfPVqwBBbU;Bayern: Halle mit Luxusautos brennt nach Blitzeinschlag | #ntv #shorts #bayern #oldtimer;02.08.2024;47;390;0;0;0;9207;13;14660;;40101;325
4SEVbM5rIZg;"""Nach dem Sommer geht's ums Ganze!"" - Augstein und Blome zu Wahlen und Demokratie | ntv Gegenverkehr";02.08.2024;228;106;79;0;0;7581;15;0;3966;26026;417
o5BNPu_ukfw;Frisch renovierte Luxusjacht läuft mit Wasser voll | #ntv #shorts #yacht;02.08.2024;49;335;0;0;0;8599;22;14970;;23226;437
BqozBRtBkTY;Tote bei Protesten in Nigeria | #ntv #shorts #nigeria;02.08.2024;60;29;0;0;0;8889;3;3920;;14054;175
_HiUeH1v3sQ;"""Ich war sicher, dass ich das nicht überleben würde"" - Kara-Mursa spricht über seine Haft | ntv";05.08.2024;370;10089;143;10;0;6422;415;0;106549;4467674;111
Bxbaq5tB7Uo;"""Staaten, wo Trump deutlich führte, sind wieder im Spiel"" - Jäger zu Harris' Aufholjagd | ntv";05.08.2024;224;7412;189;5;0;7887;229;0;143024;2268379;199
56BZYxnyEnc;Munz zu Donbass-Vorstößen: Russland erobert bis zu einen Kilometer täglich | ntv;05.08.2024;153;2773;129;0;0;7613;137;0;70737;892123;204
Onl3EWeiMcA;Selenskyj zeigt erste F-16-Jets mit Ukraine-Wappen - Präsentation an geheimem Ort | ntv;05.08.2024;103;2377;302;0;0;4457;342;0;3702;873346;159
TbqKaJA3uro;"Die ""Hexen von Butscha"" schießen den Himmel frei - Kampfeinheit nur aus Frauen | ntv";05.08.2024;161;7758;409;10;0;8875;128;0;8953;713794;755
HSfDWEasOQ4;Angst vor Angriff - Haifa richtet seine Schutzräume her | ntv;05.08.2024;103;719;32;1;0;7925;11;0;6351;392013;85
gUcQKYgGog0;Was bedeutet das Nikkei-Tief für deutsche Anleger? - Finanzexperte Schickentanz | ntv;05.08.2024;204;747;19;2;0;8627;7;0;16425;168676;224
LBC7deea0OM;"""Ampel-Regierung liefert das Land den Populisten aus"" - Michael Kretschmer im Frühstart | ntv";05.08.2024;515;1082;49;5;0;5783;105;0;25846;164108;428
kIhYuTB4JfA;England: Rechtsextreme Krawalle nach Messerangriff auf drei Mädchen | #ntv #shorts #england;05.08.2024;43;1845;0;0;0;8786;55;33261;;118234;669
_DOuJ-as78M;Mpox: Entstellende Hautkrankheit breitet sich aus - Neue Virus-Variante aggressiver | ntv;05.08.2024;176;2455;25;4;0;8033;12;0;15636;41057;1228
WzcXPY02ZzI;"""Powell macht sich zum Kasper der Märkte"" - Iredi blickt auf unruhige Lage | ntv";05.08.2024;220;62;16;2;0;8947;2;0;3246;31486;253
chkgWDzlqs0;"""Nichts Vergleichbares"" - Das macht die Himmelsscheibe von Nebra so besonders | ntv";05.08.2024;157;559;14;0;0;92;2;0;2327;25409;25
mtK22BfJVB0;Bangladesch: Zornige Menge stürmt Amtssitz - Regierungschefin flieht #ntv #shorts #bangladesh #riot;05.08.2024;60;213;0;0;0;9265;5;6189;;22288;303
L2_xYlRgQ7g;Harris legt sich fest: Tim Walz wird Vize-Kandidat | ntv;06.08.2024;89;3860;453;0;0;5991;93;0;25127;1445061;92
mCIVYc9Zk9o;"Experte Thiele zu ""explosiver Situation"": Israel könnte Präventivschlag starten | ntv";06.08.2024;277;3251;89;20;7;7128;85;0;4423;887453;22
X8RkBjxH-t8;"""Unser Kandidat nicht qualifiziert"": Republikaner-Bündnis stellt sich hinter Kamala Harris | ntv";06.08.2024;114;3487;535;6;32;8341;109;0;38592;453412;497
FQBmgDQ6kGc;Trump-Attentat inszeniert? - Verschwörungstheorien entlarvt | ntv Faktenzeichen;06.08.2024;908;8102;0;0;0;7888;113;0;8243;316659;688
INYF8DfsJak;Nach Flucht der Regierungschefin: Militär kündigt Übergangsregierung in Bangladesch an | ntv;06.08.2024;110;1081;45;1;0;8837;10;0;7933;168604;207
xj1QXIC4abc;Frei: Scholz sollte Neuwahlen ausrufen - CDU-Politiker im ntv Frühstart;06.08.2024;34;981;0;0;0;9374;152;74336;1;71981;421
 -vjf5NDD6Ow;Frei: Scholz sollte Neuwahlen ausrufen - CDU-Politiker im ntv Frühstart | ntv;06.08.2024;481;170;8;0;0;7778;26;0;12158;53081;554
J2i9EMABtKw;"Worauf Anleger nach dem ""Mini-Crash"" achten sollten - Börsentipps vom Experten | ntv";06.08.2024;88;53;7;0;0;9333;2;0;1356;22660;19
pNpqCmzfOlg;Die ganze Folge ist jetzt auf unserem Kanal | #shorts #ntv #faktenzeichen #verschwörung;06.08.2024;53;220;0;0;0;8137;30;12623;;20445;297
6ouEo-i82LA;Kalifornien: Kleinflugzeug kracht auf Golfplatz - Golfer springt weg | #ntv #shorts #plane #crash;06.08.2024;45;177;0;0;0;8846;3;6505;;12908;208
aNanRx886Us;Kalifornien: Waldbrände vernichten Dutzende Häuser | #ntv #shorts #fire #california;06.08.2024;54;111;0;0;0;100;0;4593;;9710;151
BQ1Ecx8jJ5Y;"""Wenn er von der Couch aufsteht"" - Walz frotzelt über Trump-Vize Vance und erntet Jubel | ntv";07.08.2024;182;16551;1052;39;106;7539;271;0;98479;2586258;22
p7r3CqajLdo;"Jäger: ""Trump findet auf einmal nicht mehr statt"" | ntv";07.08.2024;242;22033;882;29;35;9162;249;0;357826;2089605;662
KgAe2yGgnRI;Trotz schwerer Bedrohungslage - Deutsche Gastronomen wollen Beirut nicht verlassen | ntv;07.08.2024;83;2284;89;8;0;6574;37;0;15181;1040275;115
Ru7UENnUWYE;"""Keine Koalition mit den Kreml-Leuten vom BSW"" - Katja Meier, Grüne- Spitzenkandidatin Sachsen | ntv";07.08.2024;379;1126;42;0;0;3327;375;0;22041;448257;215
t0OU1VnWx4k;LIVE: Polizei äußert sich zum Hoteleinsturz an der Mosel;07.08.2024;1355;4205;0;0;0;9528;11;0;26899;239243;627
n7jRcgqoSA8;"Hardliner und Hoffnungsträger - Neuer Hamas-Führer ""gilt als Staatsfeind Nummer eins"" | ntv";07.08.2024;169;381;21;1;0;6782;28;0;7932;199394;172
B_v0FeUuvFY;Zwei Tote bei Hoteleinsturz - Ein Kind und drei Erwachsene aus Trümmern gerettet | ntv;07.08.2024;78;2720;119;0;2;9574;4;0;14141;120176;611
As59DOas9bA;Landtagswahl in Sachsen: Würden die Grünen mit dem BSW koalieren? | #ntv #shorts #sachsen #wahl;07.08.2024;48;2547;0;0;0;3142;799;43970;;99095;509
u4uIWNFiZ9A;Randale auch in Belfast - Britische Behörden fürchten weitere rechte Krawalle | ntv;07.08.2024;102;1512;74;1;0;5625;56;0;8048;79343;7
UPKcl_EvpAA;Hoteleinsturz an der Mosel - zwei Tote, mehrere Verletzte | #ntv #shorts #nachrichten #mosel;07.08.2024;58;1273;0;0;0;8892;42;25007;;71111;381
bYZc-j2C0W8;Plötzliche Feuer-Falle: Einsatzkräfte werden in Kalifornien von Flammen eingeschlossen #ntv #shorts;07.08.2024;60;81;0;0;0;9592;2;6632;;17397;178
 -ECOMmsBDfU;Das ganze Video findet ihr hier verlinkt! | #ntv #shorts #usa #election #kamalaharris #timwalz;07.08.2024;47;122;0;0;0;7917;15;6965;;14513;157
0ogbqKVgBtM;"""Ein Mysterium, wie Scholz auf diese Aussage kommt"" - Wirtschaftsweise zu Ampel-Haushalt | ntv";08.08.2024;535;5952;77;1;0;7815;215;0;168146;1833965;19
 -lVRtI31iK8;"Munz: Kursk-Überfall hat Moskau ""komplett überrascht"" | ntv";08.08.2024;204;7853;795;34;1;9173;95;0;18953;1070310;508
OT8-cy_Fqt4;Ukraine rückt in Grenzgebiet vor - Russland erhöht Schutz von Atomkraftwerk in Kursk | ntv;08.08.2024;107;3164;1000;27;7;8382;66;0;14804;396415;436
_PRiSe18A_I;Kreuzfahrt ist nicht gleich Kreuzfahrt - ein Überblick | ntv Service;08.08.2024;1088;10217;25;1;0;9245;16;0;143339;341198;39
LrhYd85Nm1U;"Taylor-Swift-Konzerte abgesagt: Wiener IS-Anhänger wollte ""Blutbad"" anrichten | ntv";08.08.2024;129;3039;44;6;0;8603;19;0;21079;233946;362
NZSTHJBOfJU;"""Abschottung gegenüber AfD ist politisch gescheitert"" - Katja Wolf, BSW-Spitzenkandidatin Thüringen";08.08.2024;455;2274;174;0;0;5182;212;0;26264;191495;603
Yu3c1f8d0tc;"""Sie schlugen einfach drauf"" - Seglerin berichtet von Orca-Attacke auf offenem Meer | ntv";08.08.2024;162;1268;60;0;0;9375;5;0;22028;120999;656
DlVU_zST3O4;Venezuela: Russisches Kriegsschiff fährt in Hafen ein | #ntv #shorts #russland #putin #venezuela;08.08.2024;53;488;0;0;0;8123;70;32215;;33100;442
0OdXHtaexFU;Die Begründung von Katja Wolf (BSW) hört ihr im verlinkten Interview! | #ntv #shorts #frühstart;08.08.2024;35;283;0;0;0;4222;208;18256;;25788;313
4yKKNPZ0AcQ;Bundeswehr-Barkasse brennt vor Warnemünde aus | #ntv #shorts #ostsee #bundeswehr #hansesail;08.08.2024;40;450;0;0;0;9091;8;12286;;23730;284
H8r9R_cAghQ;Blogger widersprechen Kreml: Lage nicht unter Kontrolle | ntv;09.08.2024;116;18332;2154;37;19;9074;95;0;140007;4767309;119
YZeZwSpRQmM;"Munz: ""Russen können nicht zum Gegenangriff übergehen"" | ntv";09.08.2024;142;14263;2213;169;0;8762;253;0;312596;2540481;444
J5ykt5Xwe8s;"Nahost-Gipfel kommt für Israel ""zu kritischem Zeitpunkt"" | ntv";09.08.2024;146;661;38;0;0;6933;23;0;1078;369396;122
 -Bs8no4i8Io;"USA ""drängen auf Waffenstillstand"" - Israel soll erneut Schule in Gaza-Stadt angegriffen haben | ntv";09.08.2024;112;1233;55;0;0;7763;34;0;13251;254397;254
V42PCQBBwoY;Russische Schachspielerin vergiftet offenbar Rivalin | #ntv #shorts #russland #schach #gift;09.08.2024;51;536;0;0;0;873;39;23540;;47325;557
vy3Kgq0ARm0;"""Gibt einfach keine Hilfe"": ME/CFS-Betroffene und Angehörige fordern Sichtbarkeit| ntv";09.08.2024;103;196;18;0;0;8986;7;0;4256;41867;43
Rr_6H9NLr64;Bodycam-Videos zeigen wie Polizei Trump-Attentäter auf Dach entdeckt | #ntv #shorts #trump;09.08.2024;36;378;0;0;0;9039;22;18357;;33568;343
uTENIqDHYRE;"""Sie nennen es 'Ballermann'"": Mallorquiner werfen Deutschen fehlenden Respekt vor | ntv";12.08.2024;89;5831;281;16;0;8673;116;0;88005;1428136;242
 -IofjReg-II;"""Russen sollen Feuer gelegt haben - mit Autoreifen"": Kriewald über Brand in AKW | ntv";12.08.2024;143;2208;102;6;13;4813;374;0;6404;772507;243
9vpsmMn4hsE;Nächster Zoff in der Ampel? - FDP legt Programm vor: Mehr Autos in Innenstädte | ntv;12.08.2024;105;1131;79;3;0;8106;43;0;19504;457518;208
b2YQPOlpm08;Brand in Saporischschja: Dunkler Rauch quillt aus Kühlturm von Atomkraftwerk | ntv;12.08.2024;100;2493;380;0;0;6957;91;0;3762;372861;399
aMHuRzKOnPs;"Richter: ""Ruhe in Nahost ist sehr trügerisch"" - Israel erwartet Iran-Angriff | ntv";12.08.2024;151;1408;37;3;0;7978;18;0;16409;258558;223
68hU0FVYZik;"""Wir Europäer bieten gerade kein Signal der Stärke"" - CSU-Außenpolitiker Thomas Silberhorn | ntv";12.08.2024;405;49;4;0;0;7436;10;0;3222;37062;172
2g3XoCCC8j4;Bayern: Traktor mit Anhänger voller Menschen überschlägt sich #ntv #shorts #bayern #traktor #unfall;12.08.2024;44;3006;0;0;0;8589;47;60910;;36250;504
ut6GDvwJl10;Brände fressen sich durch Orte in Griechenland | #ntv #shorts #brand #griechenland #athens;12.08.2024;59;442;0;0;0;961;3;8748;;35060;341
xnExShqxqO0;Live: Innenministerin Faeser zur aktuellen Sicherheitslage in Deutschland;12.08.2024;668;171;0;0;0;3014;51;0;992;33052;412
9JHmDWh-IKI;LIVE: FDP-Generalsekretär Djir-Sarai und Spitzenkandidat Zyon Braun zur Landtagswahl in Brandenburg;12.08.2024;1067;31;0;0;0;5455;25;0;215;32212;267
O_z-92ZTHiM;"""Wir Europäer haben gerade nicht allzu viel Gewicht"" - CSU-Außenpolitiker im #ntv Frühstart";12.08.2024;59;69;0;0;0;75;15;8813;;20431;302
ut6YL_sfvYw;Heute Nacht gibt's wieder die Chance auf viele Sternschnuppen! | #ntv #shorts #shootingstar;12.08.2024;36;549;0;0;0;9722;2;22265;;16264;14
TuAeIDsQaFE;"Höcke will als Ministerpräsident ""sofort den Bund verklagen"" - AfD-Politiker im #ntv Frühstart";13.08.2024;41;36804;0;0;0;9604;1192;670001;;5309771;507
hjziDiCCGHY;"""Wer weiß, was die Zeit bringt"": Höcke zu Kanzler-Ambition | ntv";13.08.2024;553;43063;1707;115;0;9434;759;0;126304;4955792;321
orX9rCsMOfs;"Moskau soll ""Gigantisches"" planen: Ukraine hat 1000 Quadratkilometer russisches Gebiet erobert | ntv";13.08.2024;126;45366;2600;63;136;7486;465;0;352193;4387278;351
ppQCWUI31tY;"""Sie haben Biden quasi erschossen"": Musk und Trump fabulieren vor Millionenpublikum | ntv";13.08.2024;321;27362;433;9;0;6863;405;0;247088;3687904;235
_xSu8Sbbqf4;"""Trump hat Musk allen Ernstes für E-Autos gelobt"": Fritz über Milliardärs-Plauderei | ntv";13.08.2024;186;7260;163;6;21;3812;336;0;56337;2386294;105
4YeSBU5aJ1k;Jeder Dritte befürwortet AfD in Ost-Regierungen | ntv-Trendbarometer;13.08.2024;953;3762;31;0;0;42;892;0;97219;1156970;233
lu0Mvr0PYR4;"""Drehkreuz des Drogenschmuggels - Flughafen Kolumbien"" ntv Doku am 13.08. um 20:15 Uhr auf #ntv";13.08.2024;60;592165;0;0;0;983;946;2911956;;584316;648
5lIQGpjSD50;"Munz: ""Putins Botschaft: Nicht über Militärisches reden"" | ntv";13.08.2024;174;1942;329;48;42;8564;86;0;71634;534930;482
mTjddhPW63o;"""Drehkreuz des Drogenschmuggels - Flughafen Kolumbien"" ntv Doku am 13.08. um 20:15 Uhr auf #ntv";13.08.2024;60;221008;0;0;0;9839;664;1797692;;279837;628
7B8AA3mQbUo;Neue Europapark-Achterbahn hat steilsten Start der Welt | ntv Service;13.08.2024;1082;67456;15;1;0;9574;12;0;101664;172385;453
vfq1HofDcdY;Kult-Manager verstorben: Wie Willi Lemke bei Werder Bremen Geschichte schrieb | ntv;13.08.2024;182;2915;44;0;0;9867;2;0;16085;154019;449
4ZjMsfW3vWA;China: Gewaltiger Feuerball türmt sich über Geschäft auf | #ntv #shorts #china #explosion #feuer;13.08.2024;45;248;0;0;0;8947;16;23851;;50743;519
vEnVDsiGtT8;Preise für Olivenöl ziehen massiv an: Ernteausfälle wegen Trockenheit | ntv;13.08.2024;106;64;8;0;0;881;5;0;2602;25703;228
f11BVDo9UFA;Spektakuläre NASA-Animation zeigt CO2-Ausstoß der Erde | #ntv #shorts #climatechange #earth #nasa;13.08.2024;57;350;0;0;0;8919;12;9345;;22030;253
EcN5QFsREjw;"""Wie will Russland denn noch härter vorgehen?"": Masala lässt Drohung kalt | ntv";14.08.2024;338;19185;1982;72;0;889;386;0;322328;2209583;656
5OnI6A6kFUk;Starkregen spült Autos durch Straßen - A59 geflutet | ntv;14.08.2024;94;8629;321;0;0;9361;23;0;49;672603;416
KSn29MStkKw;Ausnahme-Feuer unter Kontrolle: Griechen stehen völlig erschöpft vor Brandruinen | ntv;14.08.2024;100;2191;98;0;0;8824;16;0;14861;596723;172
ggJNvnyU5H8;"""Schöne Frau"" - Trump denkt bei Harris-Bild an Melania | #ntv #shorts #trump #harris #usa";14.08.2024;58;609;0;0;0;7946;23;13336;;93502;632
pVv--Q5W-BU;Ministerpräsident Bodo Ramelow (Linke) im Frühstart | ntv;14.08.2024;520;374;35;0;0;4249;134;0;12209;72356;501
U1jj_BlLF-E;"""Über die Ziellinie bringen"": USA betonen Deeskalation - und sagen Israel Waffen zu | ntv";14.08.2024;115;488;26;3;0;8596;8;0;2648;52312;652
HNNh56ewzqg;"""Ich kämpfe gegen die Normalisierung des Faschismus"" - Bodo Ramelow (Linke) im #ntv Frühstart";14.08.2024;48;124;0;0;0;5808;109;12246;;40044;419
RZO8P4N-QHw;Diese Snacks im Glas schmücken jeden Picknick-Korb | ntv Service;14.08.2024;359;119;1;0;0;75;5;0;706;25204;135
x7sClFSbaKs;Korrektur: Die Veranstaltung fand in Suffolk, England statt und nicht in den USA. | #ntv #shorts;14.08.2024;60;198;0;0;0;987;1;9212;;21976;109
A0LVL3EFQ-s;Pompeji: Archäologen entdecken Skelette von Vulkanausbruch | #ntv #shorts #pompeii #archeology;14.08.2024;48;203;0;0;0;9556;4;9248;;21753;331
Sv5zuFOgQbM;"""Sahra Wagenknecht ist Thüringen eigentlich egal"": CDU-Landeschef Voigt im Frühstart | ntv";15.08.2024;456;6915;458;11;0;2887;1922;0;143608;3626632;157
zcCiBuXry-0;Sabotage-Thriller um Volodymyr Z. wirft Fragen auf: Verdächtiger in Ukraine verschwunden | ntv;15.08.2024;160;5957;278;14;0;6996;301;0;55277;1842498;215
Lo9xK-I2iAk;"Russin: Moskaus ""Soldaten sind einfach abgehauen"" | ntv";15.08.2024;94;9335;3968;30;0;8761;249;0;139851;1700508;621
YkRKE67No2s;"Schmidt-Denker: ""Zweifel an Faesers Kompetenz wachsen - auch in Ampel"" | ntv";15.08.2024;108;7638;876;0;0;8392;728;0;213803;1620776;45
fZci1loDpb0;Sabotageverdacht in Kölner Kaserne: Soldaten klagen über Magen-Darm-Probleme | ntv;15.08.2024;93;2575;136;0;0;8176;62;0;27976;1008991;179
D5tHdYF1ctk;Autorität, Korruption, Propaganda: Gefährdet die Kursk-Offensive Putins Machtapparat? | ntv;15.08.2024;143;2998;3370;26;0;88;116;0;7657;717548;541
hxMXWnKlIbg;"Hotel der Superlative - das ""Atlantis The Royal"" in Dubai | ntv Service";15.08.2024;1091;5801;17;0;0;9355;6;0;54516;121926;498
LSCKsTl89qM;Hamburg: Balkon bricht ab - sechs Verletzte | #ntv #shorts #hamburg #unfall #balkon;15.08.2024;48;14356;0;0;0;9667;107;294741;;97741;4
LxTfWAq9wOk;Balearen: Jachten vor Formentera kentern, Sturm fegt über Mallorca | #ntv #shorts #mallorca #spain;15.08.2024;53;4630;0;0;0;9598;7;23849;;96720;5
6DczXjDrGnc;Was meint ihr, mit wem würde die CDU in Thüringen eine Koalition bilden? | #ntv #shorts #nachrichten;15.08.2024;44;135;0;0;0;5119;123;17865;;78213;491
hQvQkHiwCPg;"Moderator bekommt Panikattacke im TV: ""Passiert gerade"" | ntv";15.08.2024;90;2284;13;0;0;8841;8;0;11065;62908;1023
TCnjXCkJrXY;RWI schlägt Alarm: Solar-Boom zu teuer für Bund - Forderung nach EEG-Reform | ntv;15.08.2024;96;154;14;0;0;8966;3;0;4193;41644;392
HAvjybd8WhA;Mutige Wachhunde stellen sich übermächtigen Gegnern | #ntv #shorts #dog #lion;15.08.2024;28;409;0;0;0;9706;12;32544;;39161;289
1c2-3Wv-gMc;Letzte Generation blockiert mehrere deutsche Flughäfen | #ntv #shorts #climatechange #klimawandel;15.08.2024;51;229;0;0;0;6296;40;12464;;31986;266
JsJFC2T6HkQ;"Faesers ""Compact""-Verbotsversuch ""ist Heizungsgesetz 2.0"": Augstein fährt Blome zur Ministerin| ntv";16.08.2024;236;6037;412;14;0;6216;800;0;102456;1704191;218
Tog4Hc8P7dM;"""Kursk-Reaktion zeigt: Vielen Russen ist der Krieg egal"": Munz zu Kritik und Gleichgültigkeit | ntv";16.08.2024;178;9674;1319;55;0;9194;135;0;163453;1491802;696
pMTu7PF-tRg;"""Trump baut in Rede 20 Unwahrheiten ein - eine ist neu"": Fritz zu Taktik der Beleidigung | ntv";16.08.2024;234;9683;1151;12;0;7574;354;0;154389;1170401;518
 -bv4Xi_mHTI;Russland klagt: Sind Opfer ukrainischer Aggression | ntv;16.08.2024;138;5809;2627;36;0;8524;137;0;64609;937249;591
nXQWq5sz33Y;"""Ukraine will zeigen: Wir helfen - wir vergewaltigen nicht"": Kriewald zu Eroberungen in Kursk | ntv";16.08.2024;166;2219;349;2;17;6493;329;0;38266;770003;388
p057LdU9Tqk;Hunderttausende Tote befürchtet: Japan erwartet Mega-Beben - das sind die Gründe | ntv;16.08.2024;164;16578;254;0;0;9638;26;0;98678;763334;1148
0hy8ra8ZpSc;Israel: Bisher mehr als 17.000 Hamas-Mitglieder getötet | ntv;16.08.2024;106;1192;27;9;0;6259;52;0;3944;260245;235
YEsQfjdFubo;"""Habe nicht viel Respekt vor ihr"": Trump findet es okay, Harris persönlich zu beleidigen | ntv";16.08.2024;105;982;251;5;0;7992;49;0;1723;191206;443
6eNEcL9y8yc;"Missbrauchseklat im Reitsport: Isabell Werth ""schockiert und traurig"" über Skandalvideo | ntv";16.08.2024;207;5166;23;0;0;9209;17;0;24136;115316;938
zjOFVorpXRg;Dunkles Omen an US-Küste? Toter Tiefsee-Fisch angespült - kurz darauf bebt die Erde | #ntv #shorts;16.08.2024;58;1296;0;0;0;948;13;24198;;82598;608
9kcMub_aMNc;"""Dachten: 'Auf gar keinen Fall!'"": Herkunft von Stonehenge-Altarstein verblüfft Forscher | ntv";16.08.2024;119;179;7;0;0;9455;3;0;3123;50725;484
d5cMuAnV11E;Elefanten kommen zum Grill-Fest vorbei | #ntv #shorts #elephant #animals #thailand;16.08.2024;29;1037;0;0;0;9443;16;27552;;50517;44
MBZsYv3XS_U;Südafrika: Safari-Touri fährt Löwin in Nationalpark an #ntv #shorts #lion #southafrica;16.08.2024;43;275;0;0;0;8538;19;16801;;45928;229
Qmn4j7txrT0;Radikale israelische Siedler greifen Dorf in Westjordanland an | #ntv #shorts #israel #palestine;16.08.2024;50;65;0;0;0;9444;4;7746;;31688;247
yImyEpr1ipc;Erdbeben erschüttert Russland - dann brechen Vulkane aus | ntv;19.08.2024;119;24374;1619;0;0;9525;127;0;219488;2783991;704
Tmhzx2cctTk;"""Kriegsblogger: Russland kann durchaus auch verlieren"": Munz zur Lage in Kursk | ntv";19.08.2024;186;6668;863;51;0;849;254;0;123112;1034566;636
CJPWW_zTAxw;"""Russen nur noch elf Kilometer von Pokrowsk entfernt"": Kriewald zu Evakuierungsmaßnahmen | ntv";19.08.2024;190;1892;264;9;0;7744;120;0;46998;533777;426
